Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,2,0.019314422880039823,0.18082207951213625,0.026608163153968224,0.23173121470638575,0.1506095093211845,0.0,0.000319097532481925,0.011922620477436776,0.40206327418313376,0.0,0.09237778815702158,0.0,0.0,0.0,0.1836023847499345,6.23936157715952,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BH-BL-BU-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,3,0.10443562661360102,0.17742206419520073,0.13811381741618176,0.283522023004719,0.1543739866566025,0.0,6.8746003538775e-05,0.006211298552833075,0.28964910056658,0.0,0.14857937401210375,0.0,0.0,0.0,0.09102892626776972,6.199724193224138,0.021532707499999998,17.64102875,31.624158186000003,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BH-BL-BU-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BH-BL-BU-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,1,,,,,,,,,,,,,,,,6.339025728709317,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BH-BL-BU-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,2,0.03295595129637275,0.18002766330231576,0.14614731574745116,0.24206111794265475,0.1514787343834835,0.0,0.000263457435336775,0.010341035864037475,0.3829079480526765,0.0,0.000270146014584975,0.055395887190218825,0.0,0.0,0.06472155824890374,6.121178500720755,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BH-BL-BU-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,3,0.13186005900740969,0.16072665064239,0.20740737247720875,0.271626561978241,0.17769368543240677,0.0,0.0006260718010354,0.0024183751235870503,0.37573198251163975,0.0,7.673434774615e-05,0.012607271640440124,0.0,0.0,0.08232123062034667,6.19103685457773,0.0,15.913436075,39.465387515,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,1,,,,,,,,,,,,,,,,6.271937065784505,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,2,0.0386712776996267,0.15574217887307523,5.5095152978175e-05,0.18599531074455528,0.13929390434789357,0.0,0.13583994663446747,0.04719030796466162,0.1361791338365635,0.0,0.1644745968082195,0.06304864056771173,0.0,0.0,0.029775524860703402,6.12523986522544,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,3,0.08929323406712143,0.11938877265692467,0.0001588981526948,0.20159836206956475,0.152469917720179,0.0,0.477843492356954,0.00393565506311885,0.009822315164072174,0.0,0.17392468073171724,0.05480708367611765,0.0,0.0,0.02178251366739815,6.09294042053007,0.0,17.84318435,25.0390081315,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
