Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BH-BU-CH-DF-ER-RI-1Inulin-5Starch,2,0.0016125285360374,9.9731638979361e-06,0.0210779706573391,5.2068331791261095e-05,0.1165886865051104,6.343654465008223e-05,0.0002314505117143,0.0012393252436302,0.3099617100253812,0.0,0.0023424822012111,7.713385795992524e-06,9.9731638979361e-06,3.948974887774405e-05,0.3687790367758407,6.250324506560237,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
AC-BH-BU-CH-DF-ER-RI-1Inulin-5Starch,3,0.0100021498394962,1.9838950196841378e-05,0.0450869090832703,0.0002036974172551,0.1517891987036147,0.0001423072649549,0.0012923641320919,0.0006423411513633,0.0685903999735147,0.0,0.0392794820684261,2.17386209856933e-05,0.0,1.7939279407989427e-05,0.4980486310070847,6.243766216987325,0.0079008775,16.861953225,16.235215644,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,1,,,,,,,,,,,,,,,,6.372468143979212,,,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,2,0.001862137489511,0.0001069873502667,0.0344191787916948,5.346105999432635e-05,0.1144529034866912,5.923585613242237e-05,0.0001471167322521,0.0011784913823755,0.3381775529726017,1.7965338455518676e-05,0.0068387826131878,1.7965338455518676e-05,1.26907279677968e-05,0.0,0.3997220475600604,6.17365373417469,,,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,3,0.0118449319137562,0.0557036421818012,0.1395742418712505,0.0558512774923744,0.1078490461758225,0.0281963114432987,8.15093360514e-05,0.0012352575519014,0.0511851582364317,0.0,0.0256577694902348,0.0276985212934132,0.0,2.3363838199306624e-05,0.2853612789303247,5.933697065827992,0.020533465,8.347238834999999,29.54073488,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,1,,,,,,,,,,,,,,,,6.322068728273033,,,,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,2,0.0001725230176033,8.131222363606822e-05,0.0245623006379904,3.8313135372155445e-05,0.1733885980279845,1.1668330915229725e-05,0.0001710929832095,0.0009687844829245,0.0929176577951784,0.0,0.0017687941864507,5.834165457614875e-06,1.4564345908424523e-05,1.4564345908424523e-05,0.4320918877931687,6.15955284151902,,,,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,3,8.718714321194987e-05,0.0002973080719337,0.0212840829225932,0.0303397370629266,0.2188869765733235,0.0611917074832816,0.0002463805551823,7.60579794531e-05,0.0567456735405978,0.0,0.00085036575068,0.0,8.770012737462426e-06,2.9848764744425e-05,0.4286952634240984,6.3435846568570025,0.04150777,18.01789625,11.7796111345,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
