Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BH-BL-BU-CC-CH-DF-ER-PC-PJ-1AcGum-1Inulin-4Starch,2,3.7802968557425e-05,0.283493359208984,0.0082205515085906,0.0298225133422004,0.0638593334059295,0.0,0.2045346769870927,0.0735413556320692,0.0751803015794038,0.0,0.1305200397009465,4.172253428045e-05,0.0001888164731264,0.0020562585206347,3.7802968557425e-05,6.041270600860205,,,,0.1666666666666666,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PC-PJ-1AcGum-1Inulin-4Starch,3,9.6182837733075e-05,0.5856415260173512,0.0142305387391154,0.0242575148722353,0.0737089631622388,0.0,0.2485717273528745,0.0151761010821631,0.0162406141648392,0.0,0.0127638338501542,0.0,0.0499967227105887,0.0048475583280284,0.0,5.880122887594705,4.7882924525,4.267942189999999,47.2681995035,0.1666666666666666,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PJ-1Inulin-5Starch,0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PJ-1Inulin-5Starch,1,,,,,,,,,,,,,,,,6.028546353603405,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PJ-1Inulin-5Starch,2,4.604245543165e-05,0.3341322115652717,0.0007189936808153,0.0482686952771045,0.032013591809592,0.0,0.2013047551528372,0.0849275004412963,0.0660806174879081,0.0,0.1148837460606295,0.0,0.0,3.2568846665375e-05,0.0,5.81274529587936,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PJ-1Inulin-5Starch,3,4.936407316365e-05,0.5762815544199043,0.0004681339390822,0.0299838827739374,0.02626362151013,0.0,0.106728596414402,0.0426690974622941,0.0390167767071772,0.0,0.0405220657068962,0.0,5.1708233005525e-05,4.936407316365e-05,0.0001504363793328,5.359903719022677,10.273220545,2.518322835,49.727642617,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-DF-ER-PC-PJ-RI-1Inulin-5Starch,0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-DF-ER-PC-PJ-RI-1Inulin-5Starch,1,,,,,,,,,,,,,,,,6.054356016699673,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-DF-ER-PC-PJ-RI-1Inulin-5Starch,2,4.7154741017275e-05,0.2368311810637235,0.0087835047644499,0.0352898980134915,0.0643825651605247,0.0,0.5292842061337423,0.0,0.0826158033333182,0.0,0.040009201048967,0.0002037349449644,0.0001614263333018,0.0006565660486773,0.0690070724895971,6.003960481135557,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-DF-ER-PC-PJ-RI-1Inulin-5Starch,3,0.0002219992445273,0.4690135574306724,0.0487469361266032,0.0199667077332272,0.0519120121759827,0.0,0.2828888381376967,0.0,0.0348302825887726,0.0,0.0097499754391445,0.0,0.0167165240847553,0.0,0.0306637948088666,5.810897910792763,6.234621585,6.0782462525,46.5692537045,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
