ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs
0.0,0.0271069967866476,0.008426617273387475,-0.0005765856560507409,-0.06553704070641145,-0.013707836775587092,-0.019126481228765063,0.0011716470948272997,0.006713494317284156,0.014054831263275462,-0.0446761227470565,-0.0014280421780259133,-0.005274028344999743,-0.0006726125451998402,-0.02967864636208204
-0.003759097097093034,0.0,-0.0024633459886676226,0.006458967888916978,-0.007588457757170515,0.0008430953409943922,-0.006788602546921345,-0.0032442532498118595,-0.0016249710072801199,-0.003910736049756045,-0.007386024320203734,-0.00903875886857328,-0.011559141164501702,-0.008266661258882032,-0.010400196877151924
-0.008508609475065279,-0.01601812587620515,0.0,-0.0018965185373985166,-0.006391048970763727,-0.0037457646667268065,-0.008375111015030478,-0.009722173444577462,-0.0019423602305438904,-0.0009555172073102782,-0.0025822362146981684,-0.00864004308035985,-0.010974524237485461,-0.0029848556254531006,-0.010221583807213299
-0.0034478689791595544,-0.0050849128731081305,-0.0014353442757256373,0.0,0.00097794802941383,0.0012342413386287672,-0.002059641497488276,-0.0008206942405657088,-0.0004947162942357742,-0.0009873388248514815,-0.003934545934054096,0.0006234901828074417,-0.001809098502620328,-0.0005464508460682348,-0.0035342915581148145
-0.004123389856333639,-0.0005087113647076786,0.001593588776485711,0.007519504953307149,0.0,-0.019932440493447046,0.0027081941862734864,-0.006156247151731387,0.0005611456594236242,0.009901614336909495,0.01192615317937592,-0.0061014781502583045,0.018934492907994885,3.976441321184741e-05,0.00909690710461092
-0.005038480900081981,0.006133750711187793,-0.002301764245745986,0.010144199740809916,0.00733938039076419,0.0,-0.02934795806536541,-0.011358655239501489,-0.0033960331671289497,-0.06614873663733278,0.03622723250198879,-0.03430772375265204,-0.005102446104106889,-0.023955602762881622,0.016739005143426137
-0.02370763184138228,-0.013277383955285441,-0.007204199664922347,-0.01194000928421705,-0.011067889685801895,0.0005388467741467411,0.0,-0.009596255685818034,-0.004958777601540432,0.009946630634223663,-0.01837645326482043,-0.0035632241919454116,-0.014366007930995886,0.0022702023792716543,-0.014525168546755193
-0.04586483627168996,-0.013922095423777415,0.005336209448402948,0.0017124557517943435,-0.023771782390956134,-0.002633217287030604,-0.019872879572148824,0.0,-0.0027026297303595613,-0.002215533766119735,-0.005192479488675259,-0.014378972341444059,-0.023661569785442486,-0.007369856311164085,-0.031780937302096
0.026206176410760406,-0.007901118412325514,-0.004087738360079795,-0.0027701832533211465,-0.02223671318763603,-0.020800503777916386,-0.03128533655000944,0.010902373636827552,0.0,0.02758980815630488,-0.021996159188428104,-0.005130297502276051,0.003909064479076641,-0.0004253266763004368,-0.021579042834393523
0.0033960007170284294,-0.027178013906769067,0.0022953692855770453,0.005923795121440374,0.010783498071266927,-0.00035296384288080603,-0.008892818950857225,0.03126723809515577,0.006990583237395578,0.0,0.005660414395012244,0.003086703628250038,-0.004762014619861124,0.005604950451213256,-0.012321799529053433
-0.006519819179635761,0.0021677399333517667,-0.0027525889111404997,-0.002163890224804916,0.013147286618885512,0.0008359378524896575,-0.0003527407560631897,-0.005702882924942504,-0.0018587978367040673,-0.001238591399937128,0.0,-0.000781145810888371,-0.004848590398071806,-0.0032365271219202134,-0.002867316649568935
0.02120686622565735,-0.020870693589336263,-0.005534838085405157,-0.0024216916347153165,-0.034556095389099505,-0.012221597629212325,-0.009384634957179765,0.0008380655460343799,0.00048214299043192513,0.00634038600127796,-0.004637040526716089,0.0,0.015787528185030906,0.004921211912906258,-0.0023679979790083177
0.01212725357407061,-0.02053476218108259,-0.011103229130789847,0.013913680810477384,-0.010091532801248108,-0.01552234674842827,-0.025889311209409887,0.015843350616386514,0.002055391953240516,-0.01314022173408777,0.006666248072789291,-0.014522143351379689,0.0,-0.014246215351294843,0.000347027148658749
-0.012596222802560652,-0.011240326739570948,0.0037484757548883695,0.0023508770324782956,-0.01824153595203055,0.0002646749959009443,0.001083751608019835,-0.011037737906394137,-0.0021594931187473524,-0.0035072343321779277,0.000934603801089224,-0.0034020426291026117,-0.0007732662391990647,0.0,0.008155421417740573
-0.028573370674918695,0.00039720982780018483,-0.0004480134253534081,-0.0005687462909204746,-0.014987354686464512,0.006672413293907734,-0.007425544007873861,-0.0034377070757408397,0.0006757441607966988,-0.00022740297667527565,-0.006408212834130669,-0.013969380979658661,-0.0009699890761554279,-0.0010987205073405347,0.0
