Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Inulin-Pectin-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Inulin-Pectin-Xylan,1,0.050944487721741,0.155454767902583,0.0054705490170997,0.0014816070254645,0.198535341412243,0.0116249166613369,0.0592642810185801,0.0003419093135687,0.0063823071866163,0.0966463659687614,0.181097966420238,0.261104745795321,0.0600620694169071,0.0321394754754607,0.0001139697711895,6.79125016379864,,,,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Inulin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Inulin-Starch-Xylan,1,0.0361823558722753,0.195961077821527,0.0075246492300749,0.00272168163641,0.246765801701182,0.011206924385218,0.0709238214664512,0.0006937619857515,0.0129680125028951,0.0511249217192327,0.381515725856779,0.196121176741315,0.0553942262469348,0.0423728474374434,0.0005336630659627,6.70549021589432,,,,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-ArGal-Pectin-Starch-Xylan,1,4.74681020042565e-05,4.74681020042565e-05,0.0,0.0007120215300638,0.0002848086120255,0.0,9.4936204008513e-05,0.107894995855675,0.0,0.127736662493454,0.466801315109858,0.0930374799283427,4.74681020042565e-05,0.0,0.0,6.8823833979938,,,,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-Inulin-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-AcGum-Inulin-Pectin-Starch-Xylan,1,0.0771133940650247,0.140377339711426,0.0,4.18412338931224e-05,0.360629594924822,0.0112134506833568,0.0707953677471632,0.0084937704803038,0.0242260744241179,0.0491634498244189,0.0002510474033587,0.317951536353837,0.0846866573996798,0.0268202309254915,4.18412338931224e-05,6.57212163500835,,,,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-ArGal,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-ArGal,1,0.0019496651499141,0.0080596393992512,0.0077065504350936,1.5351694093812e-05,0.266674278103608,0.0254224054193526,0.0993868675633388,0.0,0.0,3.0703388187624e-05,0.100814575114063,0.0021031820908522,0.0038993302998282,0.0339425956414183,1.5351694093812e-05,6.62549714904619,,,,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-ArGal-Inulin-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-ArGal-Inulin-Pectin-Starch-Xylan,1,0.0471862184604036,0.10125240825066,0.0030505533255006,0.0029856479355963,0.205879896776341,0.0078535521784165,6.49053899042691e-05,0.0013630131879896,0.0433568004560517,0.117933093456057,0.402348512016564,0.227817918563984,0.0627635120374282,0.0325825057319431,6.49053899042691e-05,6.66475513592393,,,,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Inulin,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Inulin,1,0.0063601487042122,0.0081026551985169,0.0021781331178809,0.0190223625628265,0.0008131696973422,0.0067376917779782,0.114192258926769,0.0043562662357617,0.007405652600795,0.044695291578916,0.0814331368338405,0.151452856129985,0.587863607628601,0.0049371017338633,0.0,6.19064649738442,,,,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Pectin,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Pectin,1,0.0209692933636304,0.0303585291980917,0.0028167707503384,0.0002503796222523,0.190225918006187,0.005007592445046,0.127255443009733,0.066100220274608,0.010766323756849,0.125627975465093,0.0753642662979432,0.0899488792941399,0.0001251898111261,0.0283554922200733,0.0,6.92739667125563,,,,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum,1,0.0089833336157676,0.242550007625727,0.0,0.0,0.15271667146805,0.0,0.0808500025419089,0.0179666672315353,0.0179666672315353,0.0449166680788382,0.026950000847303,0.0449166680788382,0.0,0.0449166680788382,0.0089833336157676,6.96783637040235,,,,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,1,0.0304812553064345,0.39006036288164,0.0366772114084434,0.0,0.408577013301436,0.022291198389986,0.0493539951573811,0.0024926260180495,0.0067656991918487,0.0326890097795641,0.2220573692651,0.0508495707682109,0.0679418634634078,0.0728558976132769,0.0118221691141779,6.45007450395918,,,,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,1,0.014489857694141,0.0165837677655487,0.0020939100714076,0.0005025384171378,0.339045918762328,0.0447259191252676,0.143474718092853,0.0022614228771202,0.010385793954182,0.164246306001217,0.534282093820378,0.17438083074683,0.0037690381285337,0.0076218326599238,0.0113071143856014,6.60657144140318,,,,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,1,0.102329487581559,0.0192824258752888,0.0022445151812505,0.0003570819606534,0.068661759862801,0.0162217233554017,0.0487671934835347,0.0635605889963225,0.0163747584813961,0.120489655866223,0.0692739003667784,0.381567580812594,0.323720303186727,0.035402125813361,0.0043359952365067,6.72786238220849,,,,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,1,0.073298319581083,0.010821041740797,0.0034741239273085,0.0047270866551902,0.468665013079046,0.0398100430358796,0.111684541335279,0.0007403870664755,0.0206169321587817,0.0929470532683196,0.278727254102424,0.0291598598488846,0.169263873966572,0.0060370022343393,0.0004556228101388,6.38975593571724,,,,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,1,0.0079646346965471,0.008092409584727,0.0017888484345186,0.0001703665175732,0.412499930674115,0.0108182738658983,0.0821592530996765,0.0075813100320074,0.0152052116934083,0.0685725233232137,0.104221717125406,0.0903794375725835,0.0050684038978027,0.0464248760386975,0.0040036131629702,6.93244314880953,,,,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,1,0.0069813265932384,0.0096381877258879,0.0009044633643061,0.0001978513609419,0.346409468529274,0.0074900872356607,0.111362051730201,0.007009591073373,0.0084793440403706,0.0843129442414183,0.0901919561094086,0.0715656637007279,0.0029395059339951,0.0458167222981358,0.0033634731360136,6.98497589017404,,,,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,1,0.0120603944013792,0.408004313510736,0.0230084223288448,0.0001170912077803,0.0696107230254362,0.0094843878302108,0.116622842949259,0.0016392769089253,0.0251746096727818,0.0947267870943278,0.0076694741096149,0.0397524650414392,0.0018149137205959,0.0386986441714157,0.0118847575897086,6.92969523852729,,,,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,1,0.111108627815491,0.0137848955235003,0.002330397810563,0.0056877505884929,0.404659755410488,0.0167472656216737,0.193857499224468,0.0010269549673667,0.0146538574189645,0.0624072634015199,0.193067533864955,0.0389847904919621,0.0774956017682165,3.94982679756455e-05,7.8996535951291e-05,6.56693571066447,,,,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,1,0.10310024040442,0.0286442542720882,0.0014942063826727,0.0002225413761427,0.0879992184518759,0.0065808664087927,0.0488955195010784,0.0552220529085652,0.0083294057927714,0.0929587119773429,0.0461932313622022,0.272708560650358,0.0510573500121794,0.0299159192786182,0.0020982472607745,6.80615831126649,,,,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,1,0.0155299133119677,0.0414351304110799,0.0010573557999637,0.001982542124932,0.357254090912756,0.0183715570243703,0.213387617380187,0.0005286778999818,0.0044276774123482,0.0822754981846802,0.427237827922857,0.174926300156505,0.0050885247873256,0.0083927616622123,0.0194289128243341,6.67606891706727,,,,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,1,0.0212586247263377,0.446616298910986,0.0061850005736905,0.0001851796578949,0.292324607952932,0.0155550912631739,0.0759977316000782,0.0009629342210536,0.0045554195842152,0.0244066789105514,0.115329890936961,0.0308879669368739,0.0264806910789746,0.0391469796789876,0.0137403306158036,6.60247529199692,,,,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Starch,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Starch,1,0.0296322750870058,0.0,0.0059264550174011,0.0059264550174011,0.325955025957064,0.0118529100348023,0.20742592560904,0.0,0.0059264550174011,0.0651910051914127,0.296322750870058,0.142234920417628,0.0059264550174011,0.0059264550174011,0.0059264550174011,6.72278569185353,,,,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Xylan,1,0.0232683763398983,0.409820994292064,0.0282278881707825,0.0001653170610294,0.323401500638907,0.0071086336242673,0.0876180423456208,0.0031410241595599,0.003265011955332,0.0198793765887941,0.162961292909803,0.021325900872802,0.023681668992472,0.046908716067113,4.13292652573683e-05,6.64272660798819,,,,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,0.0006667,6.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum,1,0.0073941615014042,0.371132638295255,0.0129341295987867,0.0001582848027823,0.0785997106387806,0.0054042954092832,0.115073051622772,0.0023516599270521,0.0117356875205774,0.10288512180853,0.0051781742624513,0.0291470158266364,0.0018315812893386,0.0,0.0077559553363353,6.95281371188752,,,,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Starch,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Starch,1,0.0391107608290733,0.0556932870383316,0.0012000512388279,0.0038728926343991,0.166479835495581,0.0054002305747256,0.0493657441426936,0.0004363822686646,0.0086185498061277,0.111222930725914,0.368524825887335,0.247428746332882,0.0444018958366327,5.45477835830868e-05,0.0014182423731602,6.72754634585156,,,,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Xylan,1,0.0863145406048645,0.200790432141169,0.0040833958850588,0.005632270186288,0.282599156597003,0.0105605065992901,0.0792742028720044,0.0018304878105436,0.0136582552017485,0.0585756099373958,0.0008448405279432,0.358493997357235,0.0919468107911525,0.0,0.0022529080745152,6.74422522247748,,,,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Starch-Xylan,0,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0006667,0.0,0.0006667,6.7,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Starch-Xylan,1,0.0176974576680392,0.127614320599466,0.0028893808437615,0.002046644764331,0.213212228095901,0.0056583708190329,0.0681412315653754,0.0002407817369801,0.005778761687523,0.0573060534012698,0.446650122098132,0.180225130129624,0.0322647527553368,0.00012039086849,0.007705015583364,6.7601565510787,,,,0.2,0.2,0.2,0.0,0.2,0.2
