Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"BH, Starch rep1",2.0,0.0,0.0,0.00959999859333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82248030444761,0,0,0,0,1,0
"BH, Starch rep2",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BH, Starch rep2",1.0,0.0,0.0,0.035300001502037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83068517583803,0,0,0,0,1,0
"BH, Starch rep2",2.0,0.0,0.0,0.007799997925759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79025291619193,0,0,0,0,1,0
"BH, Starch rep3",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BH, Starch rep3",1.0,0.0,0.0,0.030600011348724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85891231431354,0,0,0,0,1,0
"BH, Starch rep3",2.0,0.0,0.0,0.005000010132789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85339189462492,0,0,0,0,1,0
"BH, Xylan rep1",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BH, Xylan rep1",1.0,0.0,0.0,0.042199999094009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86956123826014,0,0,0,0,0,1
"BH, Xylan rep1",2.0,0.0,0.0,0.082800000905991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81210547563186,0,0,0,0,0,1
"BH, Xylan rep2",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BH, Xylan rep2",1.0,0.0,0.0,0.035299994051457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85028986823183,0,0,0,0,0,1
"BH, Xylan rep2",2.0,0.0,0.0,0.069599993526936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83904849492934,0,0,0,0,0,1
"BH, Xylan rep3",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BH, Xylan rep3",1.0,0.0,0.0,0.043699998408556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87531905153182,0,0,0,0,0,1
"BH, Xylan rep3",2.0,0.0,0.0,0.096300002187491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78882547727027,0,0,0,0,0,1
"BH, none rep1",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BH, none rep1",1.0,0.0,0.0,0.030200000852346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88201350158237,0,0,0,0,0,0
"BH, none rep1",2.0,0.0,0.0,0.053600002080202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85673551182823,0,0,0,0,0,0
"BH, none rep2",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BH, none rep2",1.0,0.0,0.0,0.017499998211861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9056312073369,0,0,0,0,0,0
"BH, none rep2",2.0,0.0,0.0,0.0287000015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87879887483718,0,0,0,0,0,0
"BH, none rep3",0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BH, none rep3",1.0,0.0,0.0,0.014499999582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89652738871923,0,0,0,0,0,0
"BH, none rep3",2.0,0.0,0.0,0.048900000751019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8422056820993,0,0,0,0,0,0
"BL, AcGum rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BL, AcGum rep1",1.0,0.0,0.0,0.0,0.008600004017353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89326249557701,1,0,0,0,0,0
"BL, AcGum rep1",2.0,0.0,0.0,0.0,0.011200003325939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89809359156904,1,0,0,0,0,0
"BL, AcGum rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BL, AcGum rep2",1.0,0.0,0.0,0.0,0.002000004053116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93597596328989,1,0,0,0,0,0
"BL, AcGum rep2",2.0,0.0,0.0,0.0,0.014800004661083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88386088214671,1,0,0,0,0,0
"BL, AcGum rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BL, AcGum rep3",1.0,0.0,0.0,0.0,-0.000800006091595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89289872241642,1,0,0,0,0,0
"BL, AcGum rep3",2.0,0.0,0.0,0.0,0.013899996876717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87631519613855,1,0,0,0,0,0
"BL, ArGal rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BL, ArGal rep1",1.0,0.0,0.0,0.0,-0.000399999320507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91998765259328,0,1,0,0,0,0
"BL, ArGal rep1",2.0,0.0,0.0,0.0,0.011399999260902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90836168164928,0,1,0,0,0,0
"BL, ArGal rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BL, ArGal rep2",1.0,0.0,0.0,0.0,-0.000399999320507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92439667260173,0,1,0,0,0,0
"BL, ArGal rep2",2.0,0.0,0.0,0.0,0.0219999961555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89821391396441,0,1,0,0,0,0
"BL, ArGal rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BL, ArGal rep3",1.0,0.0,0.0,0.0,-0.002299997955561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91449366197317,0,1,0,0,0,0
"BL, ArGal rep3",2.0,0.0,0.0,0.0,0.011500000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87941831031209,0,1,0,0,0,0
"BL, Inulin rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BL, Inulin rep1",1.0,0.0,0.0,0.0,0.602299973368645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74485635810649,0,0,1,0,0,0
"BL, Inulin rep1",2.0,0.0,0.0,0.0,0.622899994254112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71584042195646,0,0,1,0,0,0
"BL, Inulin rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BL, Inulin rep2",1.0,0.0,0.0,0.0,0.590700007975101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78822160848465,0,0,1,0,0,0
"BL, Inulin rep2",2.0,0.0,0.0,0.0,0.618700005114079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74384861408998,0,0,1,0,0,0
"BL, Inulin rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BL, Inulin rep3",1.0,0.0,0.0,0.0,0.61769999563694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78171803186698,0,0,1,0,0,0
"BL, Inulin rep3",2.0,0.0,0.0,0.0,0.63409997522831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49179592473175,0,0,1,0,0,0
"BL, Starch rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BL, Starch rep1",1.0,0.0,0.0,0.0,-0.000799998641014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082431999457,0,0,0,0,1,0
"BL, Starch rep1",2.0,0.0,0.0,0.0,0.007400006055832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89495743489123,0,0,0,0,1,0
"BL, Starch rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BL, Starch rep2",1.0,0.0,0.0,0.0,-0.010599993169307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92509017677987,0,0,0,0,1,0
"BL, Starch rep2",2.0,0.0,0.0,0.0,0.00840000808239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91355396897973,0,0,0,0,1,0
"BL, Starch rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BL, Starch rep3",1.0,0.0,0.0,0.0,-0.022599995136261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92958049740613,0,0,0,0,1,0
"BL, Starch rep3",2.0,0.0,0.0,0.0,0.005000010132789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082431999457,0,0,0,0,1,0
"BL, Xylan rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BL, Xylan rep1",1.0,0.0,0.0,0.0,-0.002599999308586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88447551116964,0,0,0,0,0,1
"BL, Xylan rep1",2.0,0.0,0.0,0.0,0.009499996900558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87730981044303,0,0,0,0,0,1
"BL, Xylan rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BL, Xylan rep2",1.0,0.0,0.0,0.0,-0.005400002002716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89119843322933,0,0,0,0,0,1
"BL, Xylan rep2",2.0,0.0,0.0,0.0,0.004399999976158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92115075250716,0,0,0,0,0,1
"BL, Xylan rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BL, Xylan rep3",1.0,0.0,0.0,0.0,0.004400003701448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92347087798718,0,0,0,0,0,1
"BL, Xylan rep3",2.0,0.0,0.0,0.0,0.013000000268221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95855466064729,0,0,0,0,0,1
"BL, none rep1",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BL, none rep1",1.0,0.0,0.0,0.0,-0.002399999648333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91963832593339,0,0,0,0,0,0
"BL, none rep1",2.0,0.0,0.0,0.0,0.008000005036592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90646341804183,0,0,0,0,0,0
"BL, none rep2",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BL, none rep2",1.0,0.0,0.0,0.0,-0.002300001680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91343641362824,0,0,0,0,0,0
"BL, none rep2",2.0,0.0,0.0,0.0,0.005300000309944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88656091888607,0,0,0,0,0,0
"BL, none rep3",0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BL, none rep3",1.0,0.0,0.0,0.0,-0.007399998605251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92578296146381,0,0,0,0,0,0
"BL, none rep3",2.0,0.0,0.0,0.0,-0.003200002014637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86413204511964,0,0,0,0,0,0
"BU, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BU, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.040700003504753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89929582409139,1,0,0,0,0,0
"BU, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.064599998295307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86120913302971,1,0,0,0,0,0
"BU, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BU, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.047600001096725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89532006598989,1,0,0,0,0,0
"BU, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.064699999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8566072338605,1,0,0,0,0,0
"BU, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"BU, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.044999994337559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89664799875665,1,0,0,0,0,0
"BU, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.065499998629093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88851757613497,1,0,0,0,0,0
"BU, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BU, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.356100000441074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61121713532157,0,1,0,0,0,0
"BU, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.384200014173985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59834957060079,0,1,0,0,0,0
"BU, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BU, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.350300010293722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63851311052239,0,1,0,0,0,0
"BU, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.38629999384284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63648706662156,0,1,0,0,0,0
"BU, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"BU, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.340000011026859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59617651845193,0,1,0,0,0,0
"BU, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.381399996578693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58154135389117,0,1,0,0,0,0
"BU, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BU, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.739700004458427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84165282568639,0,0,1,0,0,0
"BU, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.751900002360344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45886705274151,0,0,1,0,0,0
"BU, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BU, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.739900030195713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5583103566723,0,0,1,0,0,0
"BU, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.732700027525425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24715632349737,0,0,1,0,0,0
"BU, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"BU, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.747800007462502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87226829154909,0,0,1,0,0,0
"BU, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.742100015282631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22459012458312,0,0,1,0,0,0
"BU, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BU, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.58119997382164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46950501858401,0,0,0,0,1,0
"BU, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.702500015497208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65070702858362,0,0,0,0,1,0
"BU, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BU, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.569399997591973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65339704912158,0,0,0,0,1,0
"BU, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.718399986624718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05766774431762,0,0,0,0,1,0
"BU, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"BU, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.566599994897842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1350131308457,0,0,0,0,1,0
"BU, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.65870001912117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17578151127034,0,0,0,0,1,0
"BU, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BU, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.209500014781952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74268586127785,0,0,0,0,0,1
"BU, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.299699991941452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54070216562951,0,0,0,0,0,1
"BU, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BU, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.189000003039837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80685276460162,0,0,0,0,0,1
"BU, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.264499984681606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70957639177074,0,0,0,0,0,1
"BU, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"BU, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.19319998845458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72912486521968,0,0,0,0,0,1
"BU, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.182900007814169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65572229069632,0,0,0,0,0,1
"BU, none rep1",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BU, none rep1",1.0,0.0,0.0,0.0,0.0,0.018500003963709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03362549365445,0,0,0,0,0,0
"BU, none rep1",2.0,0.0,0.0,0.0,0.0,0.005399998277426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99443445175477,0,0,0,0,0,0
"BU, none rep2",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BU, none rep2",1.0,0.0,0.0,0.0,0.0,-0.002999998629093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92393393586057,0,0,0,0,0,0
"BU, none rep2",2.0,0.0,0.0,0.0,0.0,0.002300001680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92115075250716,0,0,0,0,0,0
"BU, none rep3",0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"BU, none rep3",1.0,0.0,0.0,0.0,0.0,-0.012499999254942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93210027517637,0,0,0,0,0,0
"BU, none rep3",2.0,0.0,0.0,0.0,0.0,-0.006599999964237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93210027517637,0,0,0,0,0,0
"CA, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.003899998962879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90217223668111,1,0,0,0,0,0
"CA, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.007799997925758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88741767920297,1,0,0,0,0,0
"CA, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.015399999916553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9043213214223,1,0,0,0,0,0
"CA, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.012800000607967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88533501760615,1,0,0,0,0,0
"CA, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.013599999248982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91648610004911,1,0,0,0,0,0
"CA, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.017399996519089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88705063412882,1,0,0,0,0,0
