Experiments,FPabs<--ACabs,FPabs<--BAabs,FPabs<--BHabs,FPabs<--BLabs,FPabs<--BUabs,FPabs<--CAabs,FPabs<--CCabs,FPabs<--CHabs,FPabs<--DFabs,FPabs<--ELabs,FPabs<--ERabs,FPabs<--FPabs,FPabs<--PCabs,FPabs<--PJabs,FPabs<--RIabs,FPabs<--pH,FPabs<--Lactate,FPabs<--Butyrate,FPabs<--Acetate,FPabs<--AcGum,FPabs<--ArGal,FPabs<--Inulin,FPabs<--Pectin,FPabs<--Starch,FPabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Pectin,-0.0023933331249281764,-0.011071800952777267,-0.009301507845520973,-0.005919831921346486,-0.05266375432256609,-0.018751752795651555,-0.021545278024859726,0.0061841217102482915,0.008293133461847901,-0.0006124302744865417,-0.0021027084439992905,0.02816497755702585,0.017130461405031383,0.0,-0.004355987650342286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334961229003966,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,-0.007572670932859182,0.003150656702928245,-0.00015011359937489033,0.003445008769631386,0.007803501328453422,0.011993027292191982,0.006177494302392006,-0.001460372470319271,0.0008949009934440255,0.0056024102959781885,0.014829985797405243,-0.024533198215067387,-0.006151643116027117,0.0,-0.004372359719127417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009656627429649234,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Xylan,0.0006405224557965994,0.0009999348549172282,-0.0010475094895809889,0.014659321634098887,-0.01460040535312146,0.009395560366101563,-0.010137604782357812,-0.006824563490226865,0.0002951700007542968,0.0016075813909992576,0.005747510585933924,0.007588530424982309,0.0035494999028742313,0.0,0.00019065896049141884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01206420746166259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum,-0.021738633862696588,-0.01949314563535154,-0.008491764194332063,-0.006037268438376486,-0.03524598479270935,-0.0017420090734958649,-0.004533272003754973,-0.0063650161027908325,-0.0017564492300152779,-0.0192123536253348,-0.015318181947804987,-0.0427322966279462,0.0,-0.014888184727169573,0.011674493318423629,0.0,0.0,0.0,0.0,0.005794914555735886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.02361156449963649,-0.03655131782094637,-0.009353719651699066,0.015508489683270454,-0.04030016576871276,-0.0007416093721985817,-0.006592950783669949,-0.002016328740864992,0.0003828732296824455,0.0013459958136081696,-0.019678096286952496,-0.00939589754367868,0.0,-0.008625094002733627,-0.009871006632844606,0.0,0.0,0.0,0.0,-0.004385469791789849,0.003973286288479964,-0.01659101837625106,-0.02691668675591548,-0.017683396736780804,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.027251344950248797,-0.021880867891013622,-0.006468574206034343,-0.011039812583476305,-0.03291985532268882,-0.005816745882232984,-0.007552526580790679,-0.008414740984638533,0.00230388684819142,-0.015049293326834837,-0.016934773419052362,-0.0142452836347123,0.0,-0.0069029781346519785,0.0002901356977721055,0.0,0.0,0.0,0.0,0.011283505397538343,-0.0019924050817886987,0.0026502691519757113,-0.023566573703040678,0.0,-0.008302152467270693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.013482111350943645,-0.041421759563187756,0.026861407794058323,0.018845723165820043,-0.0037794612968961396,0.058406367897987366,0.007724139218529065,-0.003275077324360609,-0.004747169402738412,0.00024830301602681476,-0.01627530964712302,-0.011974862621476253,0.0,-0.004617635626345873,-0.0042176224912206335,0.0,0.0,0.0,0.0,-0.0013737625752886136,0.003914238729824622,0.008780071356644234,0.0,-0.019678191902736824,6.271262342731158e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.04626041712860266,-0.01083364523947239,-0.016078725457191467,0.002733655429134766,-0.018936187028884888,0.0072812663080791635,-0.01628140266984701,0.023553351095567148,0.0020308541133999825,-0.0027758699531356492,-0.012243377976119518,-0.04567110585048795,0.0,-0.0212456996863087,-0.01604835782200098,0.0,0.0,0.0,0.0,0.003922892423967521,-0.005030998960137367,0.0,-0.044352730425695576,-0.003202015534043312,-0.027849057068427403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.012878952858348688,-0.025074299114445846,-0.00866092803577582,0.02661101520061493,-0.03849189495667815,-0.0019476357847452164,-0.004553068429231644,-0.0017190324142575264,0.002477137682338556,-0.019360738806426525,0.0014421048884590466,-0.02787085995078087,0.0,-0.007889953131477037,-0.000556376917908589,0.0,0.0,0.0,0.0,-0.0005123413478334745,0.0,0.008742407895624638,-0.024972083357473213,0.0010058960566918056,0.0102436322097977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal,0.0012506815837696195,0.0012557478621602058,-0.0030785235576331615,-0.002029297989793122,-0.00216339819598943,0.01205277512781322,-0.008114622440189123,0.00021838245447725058,0.0004964275285601616,-0.00793038122355938,0.009981452487409115,-0.0018750382587313652,0.0,-0.004339757841080427,0.007971929153427482,0.0,0.0,0.0,0.0,0.0,-0.0036963766906410456,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.030644896750648815,-0.043861125906308494,-0.007533422360817592,0.0007106962924202284,-0.030116320277253788,0.016484008481105168,-0.012649391467372576,0.0036688766752680144,-0.0027531792099277177,-0.0035944973739484944,-0.004148883434633414,-0.04431789228692651,0.0,-0.00613379633675019,-0.010718582198023796,0.0,0.0,0.0,0.0,0.0,7.862163086732228e-05,0.01213407206038634,-0.030094442578653496,0.013045569881796837,-0.012143565341830254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Inulin,-0.0027192389825358987,-0.009383563534356654,-0.018930516322143376,-0.030338522396050394,-0.014399572974070907,-0.003715906757861376,-0.0004312376258894801,-0.0019118241034448147,0.002191083738580346,0.02227905113250017,-0.010738419252447784,0.03173015592619777,0.0,0.003067406010814011,0.0009844274027273059,0.0,0.0,0.0,0.0,0.0,0.0,0.03231667773798108,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Pectin,0.02729283005464822,-0.017418143688701093,-0.004795531625859439,0.0015253404853865504,-0.019031316856853664,-0.012030732934363186,-0.018256299546919763,-0.0003682804526761174,0.0031871177488937974,-0.010328031959943473,0.001892402651719749,0.049136604415252805,0.0,0.003251118934713304,0.0018385277362540364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03251037222798914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Starch,-0.0009709118166938424,-0.0020124486181885004,-0.0002772960579022765,-0.003888118313625455,0.003681137226521969,0.018788229674100876,-0.003474350436590612,-0.00259901094250381,-0.002302039647474885,0.006457709474489093,0.0064904598984867334,-0.010472356108948588,0.0,-0.0029738208977505565,0.002337557729333639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008784741163253784,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Xylan,-0.0004629031755030155,0.005927691934630275,-0.0008381889201700687,0.014180381782352924,-0.0010765991173684597,0.03297934983856976,-0.007317202864214778,-0.0009339514654129744,-0.0006512588588520885,-0.024602245772257447,0.0023496494395658374,-0.007604125188663602,0.0,0.00911350641399622,0.0023103649728000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0233744690194726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum,-0.0027697987388819456,-0.010718518518842757,0.0016966414405032992,-0.0019293547375127673,-0.00564413599204272,-0.0059125046245753765,0.010538810165598989,-0.0033226346131414175,-0.0029652025550603867,-0.0015003983862698078,0.0,-0.0009697485947981477,0.008388306247070432,-0.0045710059348493814,0.007962190313264728,0.0,0.0,0.0,0.0,0.01171735452953726,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.02362039762859543,-0.0029001388077934584,-0.011248326084266106,-0.011972858880956968,-0.04057105304673314,-0.013058560279508432,-0.02317745766292016,-0.012999032779286305,0.0020124086489280066,-0.024659746171285708,0.0,-0.03664196499933799,-0.022324387294550736,-0.008077238065501055,-0.006283898837864399,0.0,0.0,0.0,0.0,0.01937127982576688,-0.012006493130077919,0.029816479422152042,-0.012193340187271437,0.001560006911555926,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.02295979888488849,0.002501008566468954,-0.01205037022009492,-0.01551879926895102,-0.0747734506924947,-0.02780103962868452,-0.017113090958446264,0.010177421694000563,0.003225666470825672,-0.0002650405901173751,0.0,-0.041876828763633966,-0.016497046997149784,-0.00924667219320933,0.017429178891082604,0.0,0.0,0.0,0.0,0.003812329222758611,0.006902172851065795,0.012254859476039806,-0.014328601770102978,0.0,-0.011649993403504292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.025161750769863527,-0.02587968825052182,-0.009848411505421003,-0.000557693342367808,-0.0481214402243495,-0.007735518738627434,0.002658297618230184,-0.014894701540470123,-0.0054275405903657275,-0.02227538311854005,0.0,-0.014852735369155804,0.005588038824498653,-0.0018381498133142788,-0.003498475067317486,0.0,0.0,0.0,0.0,-0.010815876225630442,-0.0018179213317732017,-0.02594944213827451,0.0,-0.010593273676931858,-0.001295553520321846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.028318754242112238,-0.02084483454624812,-0.006704755127429962,-0.005678258836269379,-0.015349960885941982,-0.010003393981605768,0.005161920717606942,0.006753183746089538,0.0010367619494597118,-0.015753553869823616,0.0,-0.05985871128117045,-0.018211413640528917,-0.013565183617174625,0.005843086168169975,0.0,0.0,0.0,0.0,0.012829509563744068,-0.00923766614869237,0.0,-0.03677571735655268,-0.02472748172779878,-0.01673279143869877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.03329732657099763,-0.0030590277165174484,-0.0110343963218232,-0.008782193530350924,-0.021822893836845953,-0.011975351565827927,-0.0020405414203802743,-0.009834380820393562,0.0037880376912653446,-0.01746123470366001,0.0,-0.021611901000142097,-0.0033808876760303974,-0.0044483039528131485,-0.007894617350151142,0.0,0.0,0.0,0.0,-0.011183397378772497,0.0,0.01454712093497316,-0.0006891479715704918,0.012023955738792816,0.02605349461858471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-ArGal,-0.0054066411685198545,-0.005667057121172547,-0.0022377761779353023,0.010068270494230092,0.0035307060461491346,-0.00025398272555321455,-0.002640379825606942,-0.002310228766873479,0.0019430510001257062,-0.00119100883603096,0.0,-0.014914670609869063,0.014810919994488358,-0.007102280389517546,0.016365083632990718,0.0,0.0,0.0,0.0,0.0,-0.0049940055469051,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.021161046500007313,-0.018886435466508072,-0.007414741286387046,-0.011325103541215261,-0.07652209435279171,-0.012677667972942194,-0.018566475870708626,-0.006306949692467849,0.0031197055553396544,-0.041000441958506904,0.0,-0.006096428260207176,-0.008985104349752268,0.0032265471915404,-0.020312825373063486,0.0,0.0,0.0,0.0,0.0,0.0018906891345977783,0.009904052751759687,0.007349684368818998,0.01448433722058932,0.018121675898631413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Inulin,-0.0025238122325390577,0.000472577172331512,-0.019470424624159932,-0.06344082625582814,-0.00990806717891246,-0.006178879761137068,0.004387355293147266,-0.006442081299610436,0.0013699978590011597,0.004965692642144859,0.0,0.054635244654491544,-0.011854871409013867,-0.0037183441454544663,-0.012361664441414177,0.0,0.0,0.0,0.0,0.0,0.0,0.056205620523542166,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Pectin,0.012437025201506913,-0.0296690285904333,-0.0038935040356591344,-0.002351010567508638,-0.021763237426057458,-0.01611565868370235,-0.0031416291603818536,0.0013455742737278342,0.0003592350985854864,0.011449281475506723,0.0,0.03911041538231075,0.018747679190710187,0.013156604720279574,-0.007169797667302191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06460945890285075,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Starch,-0.008207742823287845,-0.0184926874935627,-0.0046405792236328125,0.000478516798466444,-0.028616921044886112,0.027186816791072488,-0.0028631911845877767,-0.0185146740404889,0.004909946583211422,0.0010779618751257658,0.0,-0.026814492652192712,-0.017233584774658084,-0.004880546126514673,0.003909894032403827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024062360636889935,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Xylan,0.004152539651840925,-0.0012318702647462487,-0.008608009666204453,0.0008827067213132977,-0.003071810118854046,0.003828104119747877,-0.0066817281767725945,0.0003241635859012604,-0.0011057114461436868,-0.004774467437528074,0.0,-0.006391766248270869,0.0060455400962382555,0.0024264284875243902,0.009672298561781645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00453358213417232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-PJ-RI-AcGum,-0.01491689751856029,-0.002589730080217123,-0.000849585747346282,0.024652652558870614,0.014880386414006352,-0.0014699783641844988,-0.0002068723551928997,-0.014524815720506012,-0.001288616913370788,0.0,-0.007116014836356044,0.008468627114780247,0.00045393710024654865,-0.002595017896965146,0.008105384418740869,0.0,0.0,0.0,0.0,-0.011003458173945546,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.014586903154850006,-0.014611554952959219,-0.008388786111027002,-0.000842639555533727,-0.049486256670206785,-0.0008205605360368887,-0.021810477289060753,0.0007476587779819965,0.004785440086076657,0.0,-0.00773524958640337,-0.03748421681423982,-0.024360715877264738,-0.004481823494036992,-0.016116173317035038,0.0,0.0,0.0,0.0,0.01654697147508462,-0.004066418545941512,0.03638265607878566,-0.004807042734076579,-0.0007864913592735926,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
