Experiments,RIabs<--ACabs,RIabs<--BAabs,RIabs<--BHabs,RIabs<--BLabs,RIabs<--BUabs,RIabs<--CAabs,RIabs<--CCabs,RIabs<--CHabs,RIabs<--DFabs,RIabs<--ELabs,RIabs<--ERabs,RIabs<--FPabs,RIabs<--PCabs,RIabs<--PJabs,RIabs<--RIabs,RIabs<--pH,RIabs<--Lactate,RIabs<--Butyrate,RIabs<--Acetate,RIabs<--AcGum,RIabs<--ArGal,RIabs<--Inulin,RIabs<--Pectin,RIabs<--Starch,RIabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"BL, Starch rep3",-0.004630759981545536,0.007162250856106931,-0.0005640390244397251,0.0012542995810508732,0.004312276576053014,0.001373371908610517,0.0038931071724403977,0.0008415719731287516,0.001461140377955003,-0.0004160854660651903,-0.0020475700158964507,0.0013642887059937827,-0.0015503039549697546,0.002098588489673355,-0.049594316553663115,-0.01919785539534959,0.0,0.0,0.0,-0.0003615404733202675,-0.003968986956910653,-0.01919955373487689,-0.005314357632940467,0.06926266779615121,-0.007681380940431898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BL, Xylan rep1",-0.003152897903187708,0.01574511490423571,-0.002578032748265699,0.0007255375317551871,0.008301532827317715,0.0004804155332120977,0.0037393579361113647,-0.002030941339379008,-0.00031361227685754953,-0.0011306935311718408,-0.0016126166182485482,0.003130099912258712,-0.0007393740320747549,0.0022390091757882725,-0.07232670050791719,-0.018042913800613444,0.0,0.0,0.0,-0.0009309012916955101,-0.003552854382856326,-0.010051254552196374,-0.009386614679612897,-0.009044252793219952,0.07902940592982552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BL, Xylan rep2",-0.0030239699002016646,0.018141140395944767,-0.0014297319542277956,0.0017430859363891848,0.005886034850369798,0.0022364451058886274,0.0033907935666767034,0.0005421232195063077,2.312533557415269e-05,-0.0015229582244699646,-0.0008640361407941054,0.003838499716737055,-0.00034649981016462354,0.0038552887432954518,-0.08654362678866495,-0.020523398742079733,0.0,0.0,0.0,-0.0006748199869285931,-0.004117067740722138,-0.011832199066200038,-0.0074544021521102295,-0.01157750870016488,0.08875049582936546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BL, Xylan rep3",-0.0013590017435225563,0.025823679532517095,-0.003391291936012833,0.0002470949969508449,0.0057820494472980485,0.001122143658047374,0.0032474636523561026,-0.0016493923420255836,-0.0003966680609367107,-0.0006318874724886642,-0.0013010466877709762,0.005174537453461778,0.000806730348955503,0.0035601025345650583,-0.08605639159340751,-0.02201747712086548,0.0,0.0,0.0,-0.0004557324268601165,-0.005929075841876594,-0.01117934905331243,-0.009663534154268828,-0.014058143604885448,0.0908220038292083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BL, none rep1",0.0009365999630906365,0.012240144332701508,-5.309784276918917e-05,0.00023333148184147759,0.004217344302345405,0.0006001195447011429,0.003093878206881611,0.00025543868203054817,0.001063961579718373,0.00023806492713364686,-0.00033921424976803997,0.0020139008862051096,-0.0006645081395452676,0.0013697035542943267,-0.01627686881883578,-0.014551217596639287,0.0,0.0,0.0,-0.00019004615193063556,-0.0023876309835098013,-0.004933309961449016,0.00029305163432251347,-0.0029739747027104553,-0.005688857619058002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BL, none rep2",-8.539502932266735e-05,0.008347753205082633,-0.0001589725708419622,0.00033745397220958333,0.0036096645688468766,0.0019496255740523343,0.002395680997182022,-0.0004497443241151892,-0.0002316314557736566,0.00027376345612786015,-0.00053336040540175,0.002959399964999068,0.00017888407815586438,0.0022919476743448863,-0.007994580526243553,-0.010760107345201754,0.0,0.0,0.0,-0.0002479411966421388,-0.002542143853550607,-0.008150187124582854,-0.003287180164320903,-0.0031458229131319307,-0.006260293552821333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BL, none rep3",0.0002307310463352638,0.005809251120821996,-0.0004943924905224275,0.00021613362837921474,0.0015510372715917499,0.0006025132232091643,0.0019096034900708636,-0.0004649950834837826,0.00045860538767142757,0.0012561326440085065,-0.0014550532502206892,0.0027818532525138422,0.0005516577173363076,0.0015725528787482867,-0.007265172258696773,-0.009775083708492192,0.0,0.0,0.0,-6.17910447445781e-05,-0.0018152616681023075,-0.004968694519590248,-0.0026106307249177587,-0.0045667574114420205,-0.00496542647142302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BU, AcGum rep1",0.002004376944493164,0.012808600630272516,-0.0004557079923423848,0.0004367041384631939,-0.0012677397782152348,0.0016202106868678865,0.001799037287181074,-0.00025932683524760317,-2.486730502410386e-05,-0.0003955248709429393,-0.0004414083537730306,0.003624297719110141,-4.434029487046323e-05,0.001351263668726791,-0.020648609775711188,-0.01767366673120043,0.0,0.0,0.0,0.02223870480263775,-0.0013906403326175434,-0.011228753572160547,-0.003225119720128449,-0.006121687486090443,-0.004208989800377327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"BU, AcGum rep2",-0.0007052875987508076,0.014043209214102138,-0.00034075188027186785,0.00033354816450314133,-0.0020240522650155153,0.0022490437362681728,0.0022245721925388683,0.0009567485411058775,0.0008357465233315118,0.0011577408422123305,-0.0004233876886692909,0.0024616579474373295,-2.3877627470276057e-05,0.001217783289876851,-0.0291734030097723,-0.012475287937982516,0.0,0.0,0.0,0.021211709359830078,-0.0022420148991725663,-0.005904988707466558,-0.0025856048308990215,-0.006385305506939237,-0.00591098482974551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"BU, AcGum rep3",0.0007529128342866896,0.011768597642129118,-0.00044127888638864854,-0.0003990687091242175,-0.001966736614704132,0.0015844014422460037,0.0013273177939382463,0.0001293861188671806,0.0006915512918071313,0.00047970355573025543,-0.0006966174597089941,0.00279770453883843,-0.00017119259658184927,0.0012248958105390726,-0.01529707163910974,-0.017441160634837367,0.0,0.0,0.0,0.018321773311631248,-0.0018621682748198509,-0.011721351383761928,-0.0034618452123620293,-0.0039525269750844355,-0.0031704129244793542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"BU, ArGal rep1",0.00032873120158910746,0.007444084550846706,-2.6297667487100883e-05,0.0006772776422175488,-0.0019166175817901434,0.0027339777553623376,0.0044258745251731435,0.001107438948344101,0.0008607631854035639,0.0013999951935627245,0.0006807110898874025,0.0031516537307338275,-0.0003302459317174827,0.0012056425383145163,-0.02816531833938577,-0.018845242085781963,0.0,0.0,0.0,-0.0002424819124015893,0.021123976873403245,-0.0065606047924269325,-0.001392497948624871,-0.004396857026625762,-0.0047671504623510615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"BU, ArGal rep2",-0.000559719343754378,0.008089074671945789,-0.00015699259936809544,0.0008858756450089545,-0.0018981877815994336,0.001550861282104795,0.0023502112484791063,-0.00012878884984688323,0.0011116863990371882,0.0007428499514406379,-0.0002128412405198269,0.0027194469354369422,-1.9546222280372394e-05,0.0015523464537479657,-0.017247128418900744,-0.0180062891847708,0.0,0.0,0.0,-0.0002217879688197918,0.02179233848371289,-0.011097038025883113,-0.002260923344980586,-0.005149437907067211,-0.005339196683330969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"BU, ArGal rep3",-0.001664915901016105,0.006960065178573131,-0.00043506364592097,0.0004545733027837491,-0.0018869383531537921,0.0018496783179315654,0.0021524412862279204,-0.0004287065633318639,0.00038710119710727136,0.0006805126199668106,0.0008828394453633914,0.0024955752762881186,0.00013146094300530177,0.0010098912566900253,-0.01730326265435327,-0.01536318929696625,0.0,0.0,0.0,7.589789954098798e-05,0.019600881896913055,-0.009041622616350652,-0.0026721630414778537,-0.003713793575086376,-0.005674449486488645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"BU, Inulin rep1",-8.633826943961051e-05,0.011489384533329443,-9.142344986850571e-05,0.0019603392244739964,-0.002131600806658918,0.0025804812596602875,0.0038177959891882805,-5.9893124482848214e-05,0.0019944173673337156,0.0017387502267956734,-0.0004725229096683584,0.005229841792448001,0.0003018530492078177,0.0014683602750301362,-0.019006296514787455,-0.034930184679952535,0.0,0.0,0.0,-0.0020100233974781902,-0.003551582744853063,0.031480614482001824,-0.0043087770688262856,-0.00924614043737,-0.007670240930535575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"BU, Inulin rep2",0.0001622412556951699,0.007588991499082609,-0.0005692116171121594,0.0005284231291575866,-0.0019034199755300178,0.003769232688302343,0.0031261214139786633,0.0002176367525349966,0.0020828864046118466,0.0008945065431974149,0.0002959585494615814,0.0037273815714500167,0.0010577609762549402,0.0019963078031485734,-0.027498926327309825,-0.023856404965574094,0.0,0.0,0.0,-0.0008710293336348093,-0.004340307993645018,0.029993697303262623,-0.004837573245167732,-0.00668878597630696,-0.006378672779961065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"BU, Inulin rep3",9.939776564186222e-05,0.007312225350602106,-0.00020443923771381383,0.0008066465874964543,-0.0016256259517236189,0.0035801572183316397,0.003995244828137484,-0.0004083871536634186,4.031763496724009e-05,0.0003487576171755793,0.00015513595532287298,0.003397577520121228,0.0001596151529387989,0.0020031294362111525,-0.044536282315172926,-0.014611075469716028,0.0,0.0,0.0,-0.00313950200649825,-0.0031554461744698614,0.04339691150256179,-0.005091034654866564,-0.007798083973201839,-0.006228425831279971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"BU, Starch rep1",-0.0018957026438279588,0.012896366783163764,-0.00031847620890898944,0.0006558653983202841,-0.002532956153154373,0.0018251136825843293,0.0035108216005292816,0.0015183238956061275,0.0011207493563944648,0.0005496467988599434,-0.0005808758329261435,0.004373802234503354,-0.0008754430440339189,0.0030653249235315758,-0.046761547174643384,-0.02850552844730291,0.0,0.0,0.0,-0.0009261789985678417,-0.0035451207851821737,-0.016013127639889716,-0.0032513115453449153,0.06146246175874363,-0.00727539456703446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BU, Starch rep2",-0.0036701849712566905,0.018269481415098363,-0.0005538294532082296,0.00015666486187414656,-0.002164852524345572,0.003354595974087714,0.004552854004908693,0.0013550699671561076,0.0015255638144233022,-0.0011532398889010616,-0.0017757856981320804,0.0031263665990395972,-0.0012977817891673602,0.0025531137158924886,-0.044787153947082436,-0.026984472728588362,0.0,0.0,0.0,-0.0018324779956178225,-0.0034882516854188653,-0.017865261984142393,-0.006695811941542409,0.06729477481747215,-0.01142256732352755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BU, Starch rep3",-0.0022425179793076067,0.015151755355975844,-0.0003180143778974374,0.0006517125598408954,-0.0018395156650380649,0.003599177791991017,0.0019675633751533254,0.002117927717891606,0.0009734183651479802,-0.001073043901811946,-0.0015876973284916452,0.001791944327679547,-0.0009466841478239406,0.0015425204384056001,-0.0259987821937962,-0.030658633458343423,0.0,0.0,0.0,-0.0025552249428900807,-0.002864114184948531,-0.01422354585406455,-0.005605863143097272,0.052461726618084056,-0.011847295974465934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BU, Xylan rep1",-0.0007301514900543474,0.016551497311077332,-0.002035544071007859,-0.0013230384886264797,-0.003342282392761925,0.0016441432623700675,0.001980261999097736,0.0026329699700528937,-0.00020839375189759594,-0.0007215802811763503,-0.00038783495737747736,0.0035866264795715156,-0.003023776892911305,0.0034312911331653606,-0.041029416691850534,-0.04707352908158844,0.0,0.0,0.0,-0.0013018705932931471,-0.004788380272009155,-0.00718913263556632,-0.009932318194345995,-0.008669029389592733,0.08042630227113312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BU, Xylan rep2",-0.002619195136834275,0.014880247475071384,-0.001535945128310811,0.0006038025563413451,-0.003474465141242201,0.0009109571576118469,0.0017163394019007682,0.0013367488573897968,-0.001664531014182351,-0.0015300283750349813,-1.5681589191609473e-05,0.004753401912748812,-0.0008725376528772453,0.00277225251224908,-0.04547240014441989,-0.019845482872968365,0.0,0.0,0.0,-0.0002624645524404268,-0.0028528761999173594,-0.013716261532496322,-0.004699498838321729,-0.004573171020231464,0.054657602459192274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BU, Xylan rep3",-0.0031973254816098644,0.011748335222628985,-0.001652252189815044,0.0001975536075505342,-0.0024859281493858866,0.0008365027708086098,0.0031849821182814517,-0.0008260557123205877,-0.0004661532965573411,0.0007215061072598783,-0.0004322910952297109,0.0030559674481099295,1.671816815029479e-05,0.0021628226543014694,-0.06456502487713639,-0.016416718743064187,0.0,0.0,0.0,-0.0005948096412149348,-0.0036289954050020734,-0.008424847193739631,-0.005433476262471893,-0.00524244849993424,0.06993875173343853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"BU, none rep1",-0.0012270045077258887,0.008727767426859248,-0.0003320624374530533,0.0005913013355298477,-0.0017550189251249486,0.001797427081248977,0.0025557093491608445,7.465969771146731e-05,0.00038635199042883774,0.0016957349228588021,-0.000569914342327551,0.0028778241371566603,0.00016207692298022164,0.0014097789708863604,-0.009434983865781264,-0.011697381318292836,0.0,0.0,0.0,-0.00045011915605176544,-0.0023717413165352565,-0.0036770721287889916,-0.0011403417451815172,-0.004018032455986195,-0.005108145888556132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BU, none rep2",-0.001206709315831011,0.004534498134797269,-0.0005296465212648563,0.00021508478644219318,-0.001441505429419604,0.001248104809360071,0.0007617502388629047,-0.0002731982720169154,-0.00010560549118302024,-1.3874267989938945e-05,2.3070445114916118e-05,0.0029092835296284075,-0.0004809496721083467,0.000168551480905576,-0.0071786100552840675,-0.009282327338375829,0.0,0.0,0.0,-0.00019463079896840174,-0.001087521087716926,-0.004230381870134311,-0.000351404473185539,-0.001674753159961917,-0.003312411870468747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BU, none rep3",-0.0012777345187284727,0.006073736761781301,-0.0005031607096845451,3.3171200616793446e-05,-0.0007625521075996484,0.0005261399359865621,0.0016137756745923646,0.00015010202811522927,-7.454450496218397e-05,-2.174019474874878e-05,-0.0007411244037476454,0.0018608922612938013,-9.546199305491015e-05,0.0009460337527773599,-0.007855761444026773,-0.007943765995177356,0.0,0.0,0.0,0.00014292671937834135,-0.0014976568553935398,-0.004245081530375914,-0.0009382149848071011,-0.002751142599365928,-0.004142022911797869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CA, AcGum rep1",0.0009182052246548909,0.017255853892050005,-0.00027606016532941293,-9.683038362047915e-05,0.004687510092150082,-0.0007570435750213537,0.0011952046609737662,0.00037123638459227274,0.0015742655098438271,-0.00029222655025395566,-0.0002882937240329657,0.0023372040248729976,-0.0008561976423317741,0.0017007316411896186,-0.02832732860676267,-0.018068604882467875,0.0,0.0,0.0,0.020576122914525596,-0.001471437154845758,-0.00792004064402797,-0.0034287698228250845,-0.0053620361807671475,-0.004974651360376314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"CA, AcGum rep2",0.0004977630925449461,0.009875550270080568,-0.00030783847313035597,0.00010531509125774552,0.0031978910890492524,-0.0015198917145078832,0.0017532499405470763,-0.0006632401150735944,0.0001974445208907127,0.0003766942159696054,7.034392180767902e-05,0.002964019426567989,-0.0006497186320749193,0.0018200952390378174,-0.015521097335625778,-0.019698381217365918,0.0,0.0,0.0,0.019739326661960644,-0.001385081698271361,-0.007536314854567702,-0.004968524747951464,-0.004549300609664484,-0.005301490405743772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"CA, AcGum rep3",-0.0010623944415287536,0.013042009801349857,-0.0010619430006905033,-0.00047587656162001777,0.005465013273060322,-0.001594118567352946,0.0023760958320715214,0.00014709390361200778,0.0016810182854533186,-0.0007211188497868458,-0.00020217180590738042,0.002783899710259654,-0.0008541413227265526,0.002044714096594941,-0.016193039698356934,-0.02288345005363226,0.0,0.0,0.0,0.02298144317824732,-0.0022456926818598404,-0.008155213458971543,-0.007061743045395071,-0.005302120897580276,-0.0042114500836892554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"CA, ArGal rep1",0.00017511643807996405,0.007170043763789264,-0.0001391495019197454,0.00010662499815225593,0.0048714422874829985,-0.0017496206475929774,0.00137433299286799,-0.00016684063456275257,0.000656141266226768,0.0007433862408453767,0.00039477244696833885,0.0026030796834013675,-0.00048351265151392307,0.0011787420612844558,-0.028115478022532035,-0.01403151149776849,0.0,0.0,0.0,-0.0005144259570674459,0.022008896822279148,-0.004625874930484728,-0.0035314226556907996,-0.004988490017977628,-0.004439438886263153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"CA, ArGal rep2",-0.00023456461050293663,0.005097750259393996,0.000378465760837902,0.0014091616022315885,0.004892193390564486,-0.001853930465877056,0.004150200608101757,0.00048418786715377545,0.0002631964263590894,-2.8037449175661244e-05,0.0010911170935088937,0.0026613766022703864,-0.00044187488203698976,0.002140101153742183,-0.020428853529420764,-0.014325423237274992,0.0,0.0,0.0,-0.0006950673494826667,0.02026685240255161,-0.00913130099461837,-0.002767256647348404,-0.006593250175091354,-0.007838230180469426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"CA, ArGal rep3",-0.0006422212313521992,0.006275488981469111,-0.0002531576867807993,0.0008584228835322636,0.006285870755937965,-0.0016922950744628906,0.0020699051293459805,-0.0004436716640537429,7.279342887076463e-05,0.0006412475014274772,-0.0007566124404018576,0.0034052688797766508,-0.00017810601402412665,0.0011914144591851665,-0.017054710770872505,-0.018702333383262156,0.0,0.0,0.0,-0.00043792137029496133,0.025244310904632913,-0.014869881143624131,-0.0022621917047283865,-0.005609231472692706,-0.004645575146106155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"CA, Inulin rep1",0.003510063801976766,0.013578246740454979,0.0003794180906631734,0.003761509223417803,0.006249787963249467,-0.0021069187061353157,0.0033506956831975427,5.540748550133261e-05,0.00139721815558997,1.4788146046074809e-05,0.0011554052206602958,0.0034304579110308138,0.0009632012485103164,0.0030403784256089823,-0.038442827368324446,-0.02229810989715836,0.0,0.0,0.0,-0.0021111551773819056,-0.004348047944632443,0.031177479001608763,-0.0064168236980384034,-0.007004883113232525,-0.010838478163562038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"CA, Inulin rep2",0.0002853693508289078,0.010680099468339572,-0.00028181349350647414,0.0035830374163660136,0.005499507077038288,-0.002878086062317546,0.004176073311404749,-0.0006605628877878193,0.0004938974299214099,0.00043091527440331255,-0.00045099852437322803,0.0041244306483052,-2.533346414565765e-06,0.0033689975332130088,-0.03543622708456082,-0.016890873807397754,0.0,0.0,0.0,-0.0016044067930091508,-0.002575066343627191,0.024449148723347622,-0.005242863429540937,-0.005890421714972367,-0.00668080971660939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"CA, Inulin rep3",-0.00037269312549721126,0.007574126486751168,8.179886774583312e-05,0.0027216287126595323,0.0033596209707585246,-0.00253407046198845,0.0028079636530442672,-4.1114345870235074e-05,0.0008946677737615323,3.1652142378416966e-05,0.0004767617955803875,0.003907230523499576,0.0007158307561820204,0.002352454418485816,-0.030780697031454606,-0.02151660254394466,0.0,0.0,0.0,-0.0011303107846866952,-0.004566066817126491,0.03235146982087331,-0.0028453150560910053,-0.009752522900023243,-0.005238999825986948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"CA, Starch rep1",-0.005775803503665058,0.016367736844853927,-0.00038641934029080583,-0.00026969152756712596,0.007093853439119729,-0.0032656954533674485,0.005412798208946534,0.0010470948368310926,-0.00015372785993597802,-0.0005727251890030771,-0.002809940034692937,0.00571426673707637,-0.002159992490302433,0.004897062263705513,-0.0436918256804347,-0.031226876334033225,0.0,0.0,0.0,-0.0030587647516619075,-0.004300378754057667,-0.014802539399401708,-0.004536212127317083,0.0685220623456619,-0.013547468801791019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"CA, Starch rep2",-0.004994155348024584,0.01427630102769895,-0.001088799532841553,-0.00013582468371499637,0.007130909250541168,-0.0007968201318925085,0.005384507304565474,0.0006409563395110034,0.0012815163623202926,-0.003607851839201017,-0.004575864892791619,0.0035199333625760957,-0.0028920171917839496,0.004262046895243904,-0.04857861698012462,-0.020201696956699548,0.0,0.0,0.0,-0.0015873942558061,-0.004129023677246138,-0.008417234674773432,-0.004582132185724648,0.05795660811391743,-0.01036853294142268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"CA, Starch rep3",-0.004236485541544177,0.016418659741228275,-0.0005286991223692892,0.000760672597045248,0.006936937313188207,-0.0029223066873171107,0.004759446155618539,0.003708165064454079,0.0006671670180830089,-0.0013176013089039095,-0.005188443504951216,0.005339052450250495,-0.001772685233842243,0.0034070409935983742,-0.04888000566173684,-0.03438059213825247,0.0,0.0,0.0,-0.0025837818837978624,-0.004763903377408333,-0.013091120069677182,-0.005681909803639759,0.07129707463762976,-0.009449868208982729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"CA, Xylan rep1",-0.002439479120075703,0.018827695274217564,-0.0006777906485579219,-0.00024130475792017887,0.0077124918150630875,-0.0006275788322091092,0.0028878939829089425,0.0007096324759450826,-0.00038672585378993473,-0.0012712396715175024,-0.0008400812338699024,0.004123706502670592,-0.0008677676997401507,0.0025251095640388414,-0.08322640208019451,-0.018419504900547598,0.0,0.0,0.0,-0.0006474218720739538,-0.0035903436622836374,-0.010851739455353131,-0.008521289435977282,-0.010106799020008607,0.08442575198005547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"CA, Xylan rep2",-0.003790337660095908,0.016586129049008545,-0.0004329262843186185,-0.0005259035629304982,0.007948412614112553,-0.0013101831857453695,0.0028186129609292176,-0.001233377741141752,-0.00036620595577088223,-0.0018047949671745286,-0.00027322414246472407,0.005724071037362922,-0.00032115185463970285,0.0021305615725842396,-0.0677280370891094,-0.017683834799311376,0.0,0.0,0.0,-0.0008575459671291447,-0.0031807357750155713,-0.016306418017907578,-0.005950031517581506,-0.008716081827878952,0.07376981647177175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"CA, Xylan rep3",-0.0023759793693369094,0.01634993970055472,-0.0017027859220450593,0.0005858345973220737,0.006164432804692877,-0.0013512669774619023,0.003753400915725666,0.001142253523523156,-1.202577894384198e-06,-0.00019417799670587882,-0.001335540424016389,0.0037708138809962695,-4.122536290775704e-05,0.0026871155507185245,-0.08335958980362522,-0.016800891797650944,0.0,0.0,0.0,-0.0006562242284417157,-0.003982510722496291,-0.011147715222429147,-0.007349172441119494,-0.008957283459603785,0.08329858868975532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"CA, none rep1",0.00017836833880706274,0.005156271223994819,-0.0005825425650585781,0.00010906737297773366,0.00265524220737544,-0.0015225407277995892,0.001056666313247247,-0.0005175252902236848,-8.329515430060269e-06,-5.157272924076421e-05,0.00033951002427122853,0.002232420542700724,0.00033752638169310284,0.001246373152190989,-0.011271031834185126,-0.010978950814089993,0.0,0.0,0.0,-0.0002948110313578088,-0.0004951572689143093,-0.002262680726972493,-0.0006907720897685398,-0.002390654175118967,-0.0037480637600476093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
