Experiments,PJabs<--ACabs,PJabs<--BAabs,PJabs<--BHabs,PJabs<--BLabs,PJabs<--BUabs,PJabs<--CAabs,PJabs<--CCabs,PJabs<--CHabs,PJabs<--DFabs,PJabs<--ELabs,PJabs<--ERabs,PJabs<--FPabs,PJabs<--PCabs,PJabs<--PJabs,PJabs<--RIabs,PJabs<--pH,PJabs<--Lactate,PJabs<--Butyrate,PJabs<--Acetate,PJabs<--AcGum,PJabs<--ArGal,PJabs<--Inulin,PJabs<--Pectin,PJabs<--Starch,PJabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-Xylan,-0.005361441522836685,-0.030703185591846704,0.0027993624098598957,0.0038792449049651623,-0.031516607850790024,0.004585279151797295,0.007051066029816866,0.00047266343608498573,-0.0013046232052147388,0.003999458625912666,-0.006060254760086536,0.00668154563754797,-0.002736063674092293,0.032670716755092144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015542839653789997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum,0.004067260771989822,-0.003289980348199606,0.004480133298784494,0.004465657286345959,-0.042700123973190784,-0.003016101662069559,0.006951069924980402,-0.006799088325351477,-0.002353392541408539,0.0029025315307080746,-0.007801657076925039,0.004055431578308344,0.0,0.042657963931560516,0.016468969639390707,0.0,0.0,0.0,0.0,0.02254575351253152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.005860798681775729,-0.011114174500107765,0.007239134982228279,-0.009484111020962397,-0.025975496818621952,0.000957039495309194,-0.00015082210302352905,-0.008953512335817019,-0.0024515160669883094,-0.013170246655742327,0.004089582711458206,0.00045368075370788574,0.0,0.015746107324957848,0.002040635794401169,0.0,0.0,0.0,0.0,0.015312035257617632,0.016819472735126812,-0.0012274800489346187,-0.0027711081008116403,0.007163849969704946,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.006126717974742253,-0.01396839382747809,0.0032283725837866464,0.00763145958383878,-0.06023897478977839,-0.00956524908542633,0.0005997183422247568,-0.004202660794059436,-0.0028987607608238855,0.0005114320665597916,0.0038403322299321494,0.002922122677167257,0.0,0.05271329606572787,0.013943963373700777,0.0,0.0,0.0,0.0,0.008006681377689043,0.007694745436310768,0.0029008897642294564,0.006378645698229472,0.0,0.005555897330244382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.006580685575803121,-0.004377371321121852,0.0026984295497337976,0.0035672076046466827,-0.04931631808479627,-0.005267069364587466,0.01197268565495809,0.0021763083835442862,-0.004819771274924278,-0.014457007870078087,-0.005731011430422465,-0.004010587309797605,0.0,0.025072208295265835,0.013792694235841433,0.0,0.0,0.0,0.0,0.018887361511588097,0.01721481482187907,0.005444890509049098,0.0,-0.0004082197944323222,0.016419720525542896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.009082930162549019,-0.009295213967561722,0.0034687009950478873,0.002963470295071602,-0.05911053530871868,0.0034216282268365226,0.011767111097772917,-0.010952925930420557,-0.004091365883747737,-0.018518386408686638,-0.005811092754205068,0.006204906230171521,0.0,0.027355075503389042,0.0022076343496640525,0.0,0.0,0.0,0.0,0.020749229937791824,0.01872228520611922,0.0,0.009784594178199768,-0.003448992967605591,0.021995811412731808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.0076387301087379456,0.005753391111890475,0.0032668678710858026,0.0012768047551314037,-0.013848483562469482,-0.005234164496262868,0.00134689857562383,-0.008023099352916082,-0.0012321633597215016,-0.00790357713898023,0.007401945690313975,-0.005721491451064746,0.0,0.011656150842706362,-0.002960061033566793,0.0,0.0,0.0,0.0,0.00822070986032486,0.0,0.0003600195050239563,-0.0004742201417684555,0.003389985611041387,0.010363216822346052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal,0.0037533342838287354,-0.000888449139893055,0.011959739029407501,0.012141535058617592,-0.06792392861098051,-0.006603320129215717,0.013087076134979725,-0.006413666065782309,0.0012489305809140205,0.004113337025046349,-0.003252052702009678,0.004599300213158131,0.0,0.06476001953706145,0.014848717022687197,0.0,0.0,0.0,0.0,0.0,0.07241606572642922,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.004946392650405566,-0.011553012455503145,0.008003413677215576,0.0017745041598876317,-0.0433211171378692,-0.006832343836625417,0.012753879030545553,-0.009825607761740685,-0.0043126388142506284,-0.014608997851610184,-0.0013440599044164021,-0.000664878636598587,0.0,0.014952427397171656,0.0027409804364045462,0.0,0.0,0.0,0.0,0.0,0.0015810107191403706,0.003001424173514048,0.012398955722649893,0.002980173875888189,0.017106993744770687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Inulin,-0.0018280940130352974,-0.0018023857846856117,0.0027940263971686363,-0.0003421911969780922,-0.008361240848898888,0.0002780933864414692,0.0026390235871076584,-0.00578947551548481,-0.0016521192155778408,-0.005621368531137705,0.002566251903772354,0.0007593780755996704,0.0,0.002054360695183277,0.004992510192096233,0.0,0.0,0.0,0.0,0.0,0.0,0.009313230868428946,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Pectin,-0.005144977010786533,-0.005850326735526323,0.0023275595158338547,-0.0013879723846912384,-0.00891167251393199,0.004951920825988054,-0.0004321197047829628,-0.00786407571285963,0.0016520638018846512,-0.005451720207929611,0.006429268047213554,-0.006643916480243206,0.0,0.018829590640962124,0.002725571393966675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770806524902582,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Starch,-0.003037167713046074,-0.011887850239872932,0.0032304124906659126,0.0037017157301306725,-0.006864284630864859,-0.0025102561339735985,0.0001614391803741455,-0.005213179159909487,-0.00014596618711948395,0.002755972556769848,-0.007406302262097597,0.0014237463474273682,0.0,0.008736702613532543,0.0016827089712023735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015372308436781168,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Xylan,-0.01706074085086584,-0.03146796068176627,0.008090274408459663,0.01671478571370244,-0.0418098047375679,0.00043616723269224167,0.01940319174900651,-0.0010428293608129025,-0.0004443284124135971,0.01864801486954093,-0.020032440312206745,0.0074921781197190285,0.0,0.042932504788041115,0.013806744944304228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673628868535161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum,-0.0027843546122312546,-0.007166983559727669,0.0074980673380196095,0.004682914819568396,-0.03546133590862155,0.011407760437577963,0.012339720502495766,-0.003487108275294304,-0.0030340789817273617,0.008701645769178867,-0.012392295058816671,0.0,-0.00383570184931159,0.022776405327022076,0.017785705160349607,0.0,0.0,0.0,0.0,0.04399260599166155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.008262967690825462,-0.020212193330128986,0.008803812166055044,0.005932784328858058,-0.03946989340086778,-0.003165658563375473,0.00547668772439162,-0.011910175904631615,-0.0019467361271381378,0.006031924858689308,-0.013757656638820967,0.0,-0.0035956098387638726,0.001247829447189967,0.00834583987792333,0.0,0.0,0.0,0.0,0.02164561611910661,0.011727151771386465,0.002937097723285357,0.010380961621801058,0.008696645498275757,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.001516650120417277,-0.019601159418622654,0.007731031626462936,0.005149270718296369,-0.06501704640686512,-0.002172366405526797,0.009177360062797865,-0.008748422687252363,-0.002233672266205152,-0.00012376469870408377,-0.006860092282295227,0.0,-0.0011218066016832988,0.0330594169596831,0.0016449317336082458,0.0,0.0,0.0,0.0,0.018199725076556206,0.017883701870838802,0.0006805558999379476,0.007125917822122574,0.0,0.021745588009556133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.003181368733445803,-0.017624592408537865,0.0060851431141297025,0.003553867960969607,-0.041460294276475906,-0.00022254884243011475,0.0004832452783981959,-0.004218775158127149,-0.0050755466024080915,-0.0014290853093067806,-0.007347576941053073,0.0,0.00023116605977217355,0.01725291336576144,0.015503437568744024,0.0,0.0,0.0,0.0,-0.00042594534655412036,0.014800974478324255,0.004299816985925038,0.0,0.007585692529877027,0.017847611879309017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.010193227479855219,-0.016660281146566074,0.008428776015837988,0.002169946829477946,-0.07173399937649567,0.002670163909594218,0.007316107551256816,-0.015867472315828007,-0.0023694485425949097,-0.0033330656588077545,-0.006333175425728162,0.0,0.002086608981092771,0.042032688235243164,0.015952517588933308,0.0,0.0,0.0,0.0,0.014489429071545601,0.02006681077182293,0.0,0.01387860874334971,0.004993296538790067,0.013585749392708143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.013312657053271929,-0.006243487820029259,0.006021600216627121,0.0035422537475824356,-0.028330780565738678,0.0006423313170671463,0.003727110723654429,-0.007073868686954181,0.001810714602470398,0.0010930945475896199,-0.002418560286362966,0.0,-0.0015324372798204422,0.017992420122027397,0.009708646684885025,0.0,0.0,0.0,0.0,0.014420049885908762,0.0,-0.0018090332547823589,-0.005851193020741145,0.0031050797551870346,0.004508716364701589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal,0.002399133052676916,0.010631462093442678,0.011628059670329094,0.0020646187476813793,-0.12453235313296318,-0.002341266255825758,0.015543146524578333,-0.0045163873583078384,0.00152583047747612,0.017505266703665257,-0.012771385256201029,0.0,0.0037347888574004173,0.09883189387619495,0.009740001522004604,0.0,0.0,0.0,0.0,0.0,0.06977391988039017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.007753930365045865,-0.00740353266398112,0.017652408530314762,0.009813253457347551,-0.041444054494301476,-0.005059835811456044,0.004255651185909907,8.039238552252452e-05,-0.001355297863483429,0.0005468142529328665,-0.008984990417957306,0.0,-0.002990124747157097,0.0009681005030870438,0.005983416611949603,0.0,0.0,0.0,0.0,0.0,-0.00039545198281606037,0.0036324262619018555,0.0109979168822368,-0.005799053857723872,0.017590641354521114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Inulin,-0.003404153510928154,-0.003335690125823021,0.001248999498784542,0.0019367188215255737,-0.005331872031092644,-0.001291082240641117,0.0007325978949666023,0.0012894896790385246,0.0029044896364212036,0.007203732151538134,-0.0009521231986582279,0.0,-0.0018410859629511833,0.007605464197695255,-0.002435860224068165,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043296245858073235,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Pectin,-0.008575891610234976,-0.02222212217748165,0.003995225764811039,-0.00429668091237545,-0.01164222089573741,0.003050411120057106,0.000648109707981348,-0.007370948325842619,0.001660848967730999,-0.016928371507674456,-0.0003731437027454376,0.0,-0.004911677911877632,0.021356691606342793,0.007043602876365185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050952080637217,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Starch,-0.0005821492522954941,-0.007198323495686054,0.0023505548015236855,0.0017129257321357727,-0.013579023536294699,0.0,0.00021156948059797287,-0.0022798068821430206,0.00017859786748886108,0.0017597833648324013,-0.0019793855026364326,0.0,0.0011177007108926773,0.016171954106539488,0.0004542497918009758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001661352813243866,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Xylan,0.012332354672253132,-0.0355525272898376,0.006676491349935532,0.008104879409074783,-0.04176282184198499,0.017409955617040396,0.009085739497095346,0.004470848944038153,-0.00249280733987689,0.0070274570025503635,-0.010789106599986553,0.0,-0.00048672081902623177,0.03700915863737464,0.016227873973548412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02635697042569518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum,-0.004303249530494213,-0.005414116196334362,0.0017259581945836544,0.007394351996481419,-0.03277497598901391,0.011790626682341099,0.0073870099149644375,0.00037183286622166634,-0.004433557391166687,0.012864804826676846,0.0,0.005443160887807608,0.00019443826749920845,0.043596016708761454,0.01672662328928709,0.0,0.0,0.0,0.0,0.024608854670077562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.0036107643196980157,-0.014333179841438929,0.0035986347744862237,-0.006424548104405403,-0.048878428836663566,-0.002419929330547651,0.004412548616528511,-0.0018521025776863098,-0.00460385965804259,-0.008325409144163132,0.0,0.0017640888690948486,-0.0014578153689702351,0.050302782406409584,0.009073182319601377,0.0,0.0,0.0,0.0,0.016278792793552082,0.02332725127538045,0.0012318392594655354,0.002770636851588885,0.008237429584066073,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.01646483379105727,-0.012382404878735542,0.006669472903013229,0.011535228540500006,-0.05780980363488197,0.008934231474995613,0.01582553858558337,0.0014514463643232982,-0.004083827758828799,-0.0014873879651228588,0.0,0.0026687650630871453,0.00041431064407030743,0.03319971077144146,0.0030823200941085815,0.0,0.0,0.0,0.0,0.020789224033554394,0.02448338456451893,-0.014813841631015142,0.008421858151753744,0.0,0.011450166503588358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.0007683256020148596,-0.02708328825732072,0.008009259899457296,0.018321627130111057,-0.06658088105420272,0.008259983112414679,-0.0046340543776750565,-0.003960280989607175,-0.00034572680791219074,-0.0011836445579926174,0.0,-0.0037853016207615533,0.0019975689550240836,0.05256983824074268,0.005135505149761836,0.0,0.0,0.0,0.0,0.02039104327559471,0.020125242571036022,-0.0021458237121502557,0.0,0.0022457304100195565,0.016372204447786014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.003848288208246231,-0.024281102543075878,0.004278228928645452,-0.004303637271126111,-0.06945509587725003,0.005039018268386523,0.008579710498452187,-0.0013125731299320857,-0.003209878380099932,0.006862930953502655,0.0,-0.00298322985569636,0.0007017571479082108,0.05557515285909176,0.016653694833318394,0.0,0.0,0.0,0.0,0.01636396658917268,0.018059251829981804,0.0,0.008486671994129816,0.006536804139614105,0.018327004586656887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
