Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BU-CA-CH-DF-ER-FP-PC-PJ-RI-Pectin,3,0.0292600815701576,0.016961201129954,0.0,5.35898929856366e-05,0.046167692807126,0.217119451431307,5.35898929856366e-05,0.0002411545184353,0.0704707092761122,5.35898929856366e-05,0.0015809018430762,0.0941306470292707,0.0673089055899596,0.0067523265161902,0.0092174615935295,6.98811401009637,0.0,8.476583476,30.531704368,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BU-CA-CH-DF-ER-FP-PC-RI-Xylan,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-CH-DF-ER-FP-PC-RI-Xylan,1,0.0253568887078116,0.333119910475171,0.0,0.0001420553989233,0.213083098384971,0.0181830910621842,0.0001420553989233,0.0012784985903098,0.0710987271611187,0.0,0.0272746365932763,0.0200298112481873,0.0511399436123931,0.0,0.0260671657024281,6.1782388743399,0.0,17.087941812,27.475069083,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-CH-DF-ER-FP-PC-RI-Xylan,2,0.039571978418895,0.52753348695048,0.00033441108523,0.0004458814469734,0.34572532694705,0.0763014626133341,0.00033441108523,0.0,0.0896221708416664,0.0005573518087168,0.0067996920663453,0.0163861431762748,0.0044030792888629,0.0,0.0484896073583643,6.32562693977526,,,,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-CH-DF-ER-FP-PC-RI-Xylan,3,0.0099090752282959,0.432396009962005,5.29897071031869e-05,0.000582886778135,0.181383767414209,0.104071784750659,0.0004769073639286,0.0,0.0238453681964341,5.29897071031869e-05,0.0383115582356042,0.0010068044349605,0.0177515518795676,0.0,0.0176985621724644,6.48694839715029,0.0,14.632224748,32.284065792,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-CH-EL-ER-FP-PC-RI-Inulin,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.00045877778,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BU-CA-CH-EL-ER-FP-PC-RI-Inulin,1,0.0645135936070781,0.0090006433854486,5.38960681763392e-05,0.0007006488862924,0.474447088156314,0.0258701127246428,0.0002694803408816,0.0017785702498191,0.0,0.220488814909404,0.185887539140194,0.0176240142936629,0.0235525817930602,0.0,0.0110486939761495,6.72098076557739,0.0,13.240484196,9.361501149,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BU-CA-CH-EL-ER-FP-PC-RI-Inulin,2,0.0236874590152901,0.007506750296633,2.28864338311982e-05,4.57728676623963e-05,0.138691789017061,0.0670572511254107,0.0001144321691559,0.0003204100736367,6.86593014935945e-05,0.0294319539069209,0.0441479308603813,0.0044170817294212,0.0003661829412991,0.0,0.0007781387502607,6.57951097861459,,,,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BU-CA-CH-EL-ER-FP-PC-RI-Inulin,3,0.001882838571793,0.0217801907046765,3.64420368734129e-05,9.71787649957678e-05,0.0774150336647535,0.0542257508676384,1.2147345624471e-05,0.0,2.4294691248942e-05,0.012560355375703,0.0015184182030588,0.0048224962129149,0.0001214734562447,1.2147345624471e-05,1.2147345624471e-05,6.71799771660237,0.0,11.478123326,12.88802224,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BU-CA-CH-EL-PC-PJ-RI-Starch,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.00045877778,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CA-CH-EL-PC-PJ-RI-Starch,1,0.00268911587817,0.129566492311829,0.0,8.14883599445463e-05,0.427080494469367,0.0670649202343616,0.0003259534397781,0.0009778603193345,0.000162976719889,0.140078490744675,0.000162976719889,8.14883599445463e-05,0.000162976719889,0.0026076275182254,0.106912728247245,6.80810304047854,0.0,12.618171876,18.744631521,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CA-CH-EL-PC-PJ-RI-Starch,2,0.0412865557699643,0.0538696515267183,1.84232734359502e-05,1.84232734359502e-05,0.117061479412027,0.0843233225163439,5.52698203078505e-05,0.0001473861874876,0.0,0.026990095583667,9.21163671797508e-05,9.21163671797508e-05,0.0001842327343595,0.0003868887421549,0.0025239884607251,6.75784734112181,,,,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CA-CH-EL-PC-PJ-RI-Starch,3,0.0073367733018298,0.0603142940838124,2.31443952739111e-05,6.94331858217334e-05,0.013273310689588,0.071099582281455,3.47165929108667e-05,0.0,2.31443952739111e-05,0.0045825902642344,3.47165929108667e-05,2.31443952739111e-05,1.15721976369556e-05,2.31443952739111e-05,4.62887905478223e-05,6.87274643713649,0.0,13.368314961,15.872549584,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,1,0.0826166852223627,0.205945699233548,0.0005501666052543,0.0001833888684181,0.373196347230873,0.0242073306311917,0.0024757497236446,0.0041262495394076,0.0,0.0002750833026271,0.0326432185784252,0.0860093792880979,0.0442884117229758,0.0,0.0235654695917283,5.86116265331464,0.0,14.1301232475,19.248087794,0.0,0.0,0.5,0.0,0.0,0.5
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,2,0.0423457741506465,0.2807670511595825,0.0,0.0002094092322864,0.1380820926411975,0.1960049987528307,0.0002242195592567,9.72994526581089e-05,0.0,0.0001504884282237,0.0644117755240596,0.0250663410244956,0.0046288272810427,0.0001003256188158,0.0250511430423755,6.176698529956635,,,,0.0,0.0,0.5,0.0,0.0,0.5
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,3,0.0095166996110544,0.352501208880543,0.0,0.0002999465151857,0.1639519704483885,0.3068424604216875,0.0002113617405743,0.0,0.0,3.97596720340318e-05,0.074013568364877,0.0175064703545505,0.0249104297327219,0.0,0.0160618613392656,6.658786107385285,0.0,10.668607236,21.316060008,0.0,0.0,0.5,0.0,0.0,0.5
AC-BA-BU-CA-ER-FP-PC-Xylan,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-ER-FP-PC-Xylan,1,0.0280754213250865,0.542044159811743,5.095357772248e-05,5.095357772248e-05,0.124224822487406,0.024202949418178,0.0,0.0,5.095357772248e-05,0.0002038143108899,0.0453486841730072,0.0317950324988275,0.0154389340499115,0.0,0.0001528607331674,5.8321017053063,0.0,14.005156308,24.565972662,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-ER-FP-PC-Xylan,2,0.0218897551844062,0.242320343843908,2.5131751072797e-05,0.0001507905064367,0.143502298625671,0.0617989758880077,2.5131751072797e-05,2.5131751072797e-05,0.0,5.02635021455939e-05,0.0405123827293487,0.0030409418798084,0.0054284582317241,2.5131751072797e-05,2.5131751072797e-05,6.33560525301041,,,,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CA-ER-FP-PC-Xylan,3,0.0013357369179142,0.0322433171424014,2.01772948325415e-05,4.03545896650831e-06,0.0134743974891712,0.0053348767537239,8.07091793301661e-06,0.0,1.61418358660332e-05,2.42127537990498e-05,0.0071911878783178,0.0002058084072919,0.0010895739209572,4.03545896650831e-06,0.0,6.25198401234477,0.0,14.640410342,30.605672,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,1,0.0859168546644877,0.015052818202673,0.0,0.0001736863638769,0.0378057318705596,5.78954546256656e-05,0.067679786457403,0.0328267227727524,5.78954546256656e-05,0.0004052681823796,0.0262266409454265,0.179591700248815,0.385178459624553,0.0119264636528871,0.0037632045506682,6.49953072680301,0.014489226,9.82169488,20.855082171,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,2,0.0739477067914617,0.0197055015844289,0.0,0.0002083033994125,0.103485128828164,4.16606798825136e-05,0.0435770711571092,0.0004166067988251,8.33213597650272e-05,8.33213597650272e-05,0.0269127992041038,0.184181865760593,0.224592725246631,0.0148728627180574,0.0004166067988251,6.23524561319221,,,,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,3,0.0495754524453657,0.0113103416518646,0.0,4.63538592289535e-05,0.0905986178629895,0.0,0.0216936061191502,0.0,0.0,2.31769296144767e-05,0.0083436946612116,0.0710372892683712,0.0916647566252555,0.0047512705709677,0.0003244770146026,6.18376004139569,3.855868478,1.443517382,48.747764368,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0007277733333333,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,1,0.0209204479606412,0.153510854630111,0.0,4.71181260374803e-05,0.307445772394559,4.71181260374803e-05,0.0594159569332626,0.0007067718905622,0.0,4.71181260374803e-05,0.042877494694107,0.0897600301013999,0.0007067718905622,0.002355906301874,0.0316633806971867,6.01803394247258,0.0,14.457638972,13.182936459,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,2,0.0362255576270692,0.0966213802277182,0.0,0.0001491991665035,0.0176353414807231,2.98398333007159e-05,0.238121869739713,0.0,0.0,5.96796666014319e-05,0.0536221804413866,0.0045356546617088,8.95194999021478e-05,0.0002387186664057,0.0005669568327136,5.96043675990176,,,,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,3,0.215358350258008,0.660734242493306,8.23550096588939e-05,0.0002470650289766,0.0115297013522451,8.23550096588939e-05,0.0348361690857121,0.0,0.0,8.23550096588939e-05,0.003047135357379,0.0099649561687261,0.0001647100193177,0.0001647100193177,8.23550096588939e-05,5.6171689170695,0.0,10.200154455,37.451802224,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0007277733333333,6.7,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,1,0.0586060058870276,0.19861306812948,0.0002066016658767,0.0,0.311555312142083,0.0002754688878356,0.0696247614004523,0.0029612905442328,0.0,6.88672219589043e-05,0.0406316609557536,0.0905603968759592,0.0001377344439178,0.0112253571793014,0.0450391631611234,6.06317333667361,0.0,12.21487762,21.569050965,0.25,0.0,0.25,0.0,0.25,0.25
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,2,0.108498697564174,0.233226697047314,5.05585729562787e-05,0.0001011171459125,0.221244315256676,0.0001011171459125,0.227513578303254,5.05585729562787e-05,0.0002022342918251,0.0004550271566065,0.0076849030893543,0.0085443988296111,0.0002527928647813,0.0068759659220539,0.0112240031962939,5.91021077483001,,,,0.25,0.0,0.25,0.0,0.25,0.25
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,3,0.0276892279040183,0.251491878442747,5.58250562581014e-05,0.0002791252812905,0.207613384223879,0.0002233002250324,0.197174098703614,0.0,0.0,5.58250562581014e-05,0.018701393846464,0.0108858859703298,0.0001116501125162,0.0085412336074895,0.0015072765189687,5.87657875585716,0.0,8.925952076,28.247898224,0.25,0.0,0.25,0.0,0.25,0.25
AC-BA-BU-CC-CH-ER-FP-Starch,0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-Starch,1,0.0991400137648694,0.290390232498822,3.2849573812084e-05,0.0003613453119329,0.0912561160499692,6.56991476241679e-05,0.295219119849199,0.0013139829524833,6.56991476241679e-05,0.0001313982952483,0.117897120411569,0.100913890750722,3.2849573812084e-05,3.2849573812084e-05,0.0001970974428725,6.12961404715948,0.0,18.696518643,10.896448006,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BU-CC-CH-ER-FP-Starch,2,0.10026839011682,0.223532634315249,0.0,0.0001616580251782,0.0093761654603394,0.0,0.231534706561573,8.08290125891335e-05,0.0,4.04145062945667e-05,0.203567868205733,0.0086891188533318,8.08290125891335e-05,0.0,4.04145062945667e-05,5.84843327141654,,,,0.0,0.0,0.0,0.0,1.0,0.0
