Experiments,Time,ACabs true,ACabs pred,ACabs stdv,BAabs true,BAabs pred,BAabs stdv,BHabs true,BHabs pred,BHabs stdv,BLabs true,BLabs pred,BLabs stdv,BUabs true,BUabs pred,BUabs stdv,CAabs true,CAabs pred,CAabs stdv,CCabs true,CCabs pred,CCabs stdv,CHabs true,CHabs pred,CHabs stdv,DFabs true,DFabs pred,DFabs stdv,ELabs true,ELabs pred,ELabs stdv,ERabs true,ERabs pred,ERabs stdv,FPabs true,FPabs pred,FPabs stdv,PCabs true,PCabs pred,PCabs stdv,PJabs true,PJabs pred,PJabs stdv,RIabs true,RIabs pred,RIabs stdv,pH true,pH pred,pH stdv
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,1.0,0.153976457620869,0.14556878805481901,0.025970304195520384,0.0211163595052257,0.009273474054300688,0.06998659027425466,0.0045403776410553,0.005984234597262133,0.03310844496389835,0.0159273564868767,0.002349285348502537,0.005526386536380233,0.359698806452496,0.4296058389730753,0.11041170104371505,0.017116503011915,0.017536676461661155,0.020653744750028596,0.0,0.0,0.04772266992359307,0.0027026057387234,0.002474621862825662,0.030625347912521136,0.0816186933094474,0.05325489698033357,0.020153070416845355,0.172174002928274,0.06336260540090126,0.04652667989622746,0.184533919840035,0.2267261060487746,0.0836128849189184,0.0631689047997621,0.05578540251797354,0.06780018775500961,0.035998708439796,0.042084379940160906,0.04959635199531695,0.010305936550332,0.011383956448970826,0.032205711928490366,0.0002522432022808,0.0,0.034561341997220336,6.53256481935528,6.495294002123854,0.2338226633592191
AC-BA-BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,1.0,0.0098151964777405,0.09704966375575616,0.03319391236904751,0.0043358392207494,0.024348610096696068,0.07236242057725727,0.0,0.020577089190365334,0.03604575177759582,0.0084334455172819,0.005550912216895554,0.005708236332969458,0.0,0.0,0.10076362508606451,0.0024776224118568,0.03980942801405978,0.029329274366017562,0.107014229558278,0.20077926871460783,0.05757031841315378,0.0027635019209172,0.022562933146278028,0.031151433355821382,0.0034305541087248,0.018423715576107717,0.020760712112675467,0.0211550836704699,0.07700105708357748,0.04680173531818213,0.0553653315880317,0.15555765071089914,0.09654650417324792,0.140890951381936,0.08286652629936066,0.07264215124327114,0.695354259204591,0.26106899359090924,0.13471542832242328,0.0077187467446309,0.08138430644045898,0.03332121593438034,0.0013817509604586,0.02840445709349649,0.03821591399134332,6.11457044196967,6.570962819494609,0.24136299068544792
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,1.0,0.000166092388392,0.019842887180916112,0.026169226953085132,0.0260349818804544,0.06696465701431725,0.07443023159987053,0.0026990013113708,0.0,0.03423746546338463,0.0013287391071364,0.0009987933075452189,0.009575209727195815,0.0008719850390582,0.40536804040590296,0.11153079258060496,0.0136610989452464,0.007542267679963418,0.029148846978299787,0.17161496030609,0.15104767886072998,0.05400315433687655,0.0149898380523829,0.0,0.03131998873947539,0.006228464564702,0.0,0.019588186211795842,0.0389071419808386,0.07224846699415213,0.04647158666614906,0.484076265968641,0.3735068763827086,0.08461733792779139,0.140015883414501,0.17002578931917064,0.06622291623640054,0.000124569291294,0.0009135765346765282,0.05197667255028655,0.0,0.0,0.028223086296235617,0.0193912863447723,0.014927818411842283,0.039294941577179186,6.56380115483233,6.590430262818929,0.2534359683841609
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,1.0,0.0212528532782789,0.035069514322752106,0.026052333596172098,0.134244213284367,0.13010639611637212,0.0675757056987308,0.0073224116336927,0.0005350121589596162,0.0332081868462453,0.0032742491044967,0.007460008502661738,0.009357684757906798,0.269381403597233,0.2893615144463388,0.101198992892903,0.006012711991894,0.0132445131431712,0.022805441253346298,0.0774508742718233,0.11660579979668531,0.05223472499570056,0.0002976590094997,0.0,0.028653017472003762,0.0064889664070935,0.004211934064120477,0.019022898135823887,0.0512568814358492,0.0544085714438957,0.04432251001570553,0.320042967014083,0.37520008010890105,0.08581584267556398,0.179905105341622,0.12039538867023573,0.06620467760023574,0.0,0.0,0.046438649463058534,0.0447679150287557,0.03607161629572456,0.03086114196807085,0.0067270936146933,0.02490773865199182,0.03678315649642667,6.71250115838526,6.761538752175385,0.24904833076087263
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Pectin,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Pectin,1.0,0.12022529964952,0.09275370748804652,0.03185432608929991,0.0234511390889183,0.01573051094044442,0.069629446521374,0.0010917662518118,0.014025685318949597,0.03943139625432283,0.0002183532503623,0.007245227565073069,0.014090527693094445,0.154550430606484,0.0852830793360241,0.10478629614714145,0.0351985439584137,0.010913731295543393,0.03367697953723481,0.0534092050386352,0.0644052582005756,0.05680626994026802,0.0548503364910268,0.06462174272641907,0.032954950132945346,0.0288226290478326,0.012916698679161903,0.019734977103184816,0.109613331681909,0.08816369764391241,0.055124522451220355,0.019826475132903,0.03995307081322151,0.09127077924705776,0.0,0.0,0.06084070785128214,0.10664372747698,0.1164389208028823,0.08485859709032176,0.0321415984533406,0.03620857377717823,0.03184725093619139,0.182324964052577,0.03785032171469892,0.03990435544272219,6.768633276986,6.515409807420073,0.27447689381677537
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-AcGum,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-AcGum,1.0,0.0081087404807452,0.0,0.027347625265754197,0.37594599974105,0.23592104169901773,0.08784068075364722,0.0185674662600505,0.020989731401197895,0.03628901560954594,0.0001291200713494,0.013634908007025834,0.011686715066779766,0.0938961158853178,0.1391920418491646,0.10737380200298978,0.003486241926435,0.02379650451340784,0.03401429713624215,0.121863523339608,0.04605590941626562,0.05950591330158184,0.0,0.0,0.026665461187633497,0.016811433289698,0.042805123692092245,0.020497044043705764,0.0897384495878656,0.08037811763637734,0.05074204574646476,0.0049582107398187,0.01421813325164128,0.08907434985776663,0.0164240730756497,0.21148116950438373,0.08768469948271652,0.0020400971273212,0.05045093325785891,0.058069371961099,0.0365151561776236,0.029132339461875396,0.03405718923640098,0.0020400971273212,0.043590936429877235,0.040621661049911405,6.97226900578448,6.904585882676955,0.27306344892359175
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,1.0,0.110302520105203,0.08089513137098645,0.03203107840952988,0.0258130929403315,0.034988774528131955,0.07018074182737111,0.0016291179440035,0.0037821385440739543,0.035490000915165194,0.0005898530486909,0.0017030233699034468,0.009498291813251701,0.0892082515543992,0.08196470273695318,0.10272525376682111,0.0062917658527032,0.002173989263162264,0.027414695194595516,0.0,0.0,0.048672998263031404,0.0751641313474724,0.022147930780307315,0.033358107081064105,0.0360372124509742,0.045711116419092854,0.019619434233335193,0.176085179154449,0.08552793346575757,0.05538236578459808,0.0319082411101377,0.058573061242472337,0.08950345466712134,0.245350780015012,0.23373053674068411,0.06736384691024891,0.0475533910206542,0.07830185982586885,0.08569736479524662,0.0162630911996213,0.023827710677437854,0.03275646053936755,0.0066007364972556,0.0,0.03751492542639334,6.72278569185353,6.482036934618058,0.28306170779834255
AC-BA-BH-BL-BU-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,1.0,0.0284527102008056,0.05198820239083709,0.02554338752703121,0.134516702680848,0.13257324082574018,0.0669905996787423,0.0038912740425192,0.009348427642325631,0.033140720164236664,0.0035342764239394,0.005627516527216773,0.009350211274386493,0.368564341421728,0.31033247829316324,0.10006600345657173,0.0,0.0,0.021072277453101213,0.0666157556269803,0.06162271229856427,0.05141371322980364,0.0108170278429663,0.013007334838413835,0.028327559678820308,0.0107813280811083,0.019471639628978632,0.01871527289198329,0.0645808692010757,0.0620457159055474,0.04388346698672476,0.369528234991893,0.22025436033897597,0.08211987915064708,0.149046505757043,0.15839286208092065,0.06665692645596324,0.0,0.04515338853202698,0.050571184134975314,0.0428397142295693,0.009885640033618895,0.031067726787208788,0.0126734154595809,0.02712262206060071,0.03614027748612968,6.68598339485245,6.557779669991942,0.24715546522933304
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,1.0,0.0211911570037229,0.03548200377089986,0.025868105906077462,0.181613102371528,0.1362028518661517,0.06683606993387946,0.0,0.0,0.03165573621452761,0.0034652206421182,0.00464674107289271,0.00924523743069325,0.278283873105493,0.25011149942760325,0.10050134825364293,0.0117728650020683,0.016220769707321357,0.022846512207370332,0.0733915961638368,0.09290133197199042,0.05140336284172179,0.0007996663020272,0.0004889108859072181,0.028388108552628778,0.0123059758700864,0.00676758154662772,0.018794600298357195,0.0426488694414548,0.043459462608340056,0.04398716736030869,0.22457295315266,0.3103432980978622,0.08372264906613301,0.121416000191142,0.15960548039547445,0.06616455499105799,0.0482465335556458,0.03693648503898277,0.051690712666113775,0.0332305774398002,0.029783920655209198,0.030528862016406852,0.0181257695126183,0.01059312417164639,0.03570259372431818,6.69922487876226,6.757906819521596,0.2476156561307636
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,1.0,0.0621647836846952,0.04980149843211985,0.02582629740426109,0.0,0.0,0.06322803737135421,0.0082828253156326,0.011267796230064965,0.03299789407351965,0.00749813660152,0.006350271288088093,0.00936632762958431,0.546492095561949,0.3590517948826126,0.09990928393157954,0.0081956376807312,0.017944166920090456,0.022719282326912137,0.0002615629047041,0.04620117643502138,0.051578704743576516,0.0014821897933237,0.012820421336028167,0.028548867433169024,0.0449016319742188,0.010487437233928337,0.01872445626920288,0.102532658644041,0.1375606377070628,0.04398721870136336,0.138453964223417,0.16464862517185003,0.08362704829150815,0.186668726323888,0.19694974529874437,0.06539318378610474,0.0596363422725547,0.060203535543560754,0.05086316182639216,0.0331313012625304,0.04260086870117113,0.030219556908055473,0.0036618806658586,0.010321796164119032,0.035790841787636744,6.77815838394298,6.848079044062031,0.24714148714540785
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,1.0,0.0,0.0,0.024346205825718493,0.0339426575362356,0.06966001929051403,0.07872993298093453,0.0021881682525278,0.00039987636326637056,0.03451448688596692,0.0007293894175092,0.005839424237246366,0.010043565695611231,0.226501463758687,0.38369023951778725,0.11752903624141446,0.0054964702533735,0.027860618079418063,0.02755896941683841,0.115009081367982,0.12108649635677889,0.055356270966403186,0.0233144117382432,0.04087001124355378,0.03411830538304769,0.0039074433080854,0.0038683063688940587,0.020281211673739776,0.058273004534581,0.10255981494082983,0.04825383575942151,0.25895929283785,0.2556873766894218,0.08817169957250526,0.149342483235026,0.12103602375350565,0.07053266054483319,0.003490649355223,0.0028253517287817973,0.05823399320124828,0.0083619286793028,0.011948058407029331,0.03509414140789329,0.0135197538459757,0.04903251314505674,0.0430591297031454,6.48831743683005,6.502850380554929,0.2673122176245085
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum,1.0,0.0073941615014042,0.0,0.02495854575648587,0.371132638295255,0.24203450056982836,0.0726243812653044,0.0129341295987867,0.012476283814351287,0.02888681038197574,0.0001582848027823,0.0,0.00790521356700728,0.0785997106387806,0.0,0.11304946232577584,0.0054042954092832,0.005444129903154204,0.019241283765031897,0.115073051622772,0.11943678913077581,0.048195099602137775,0.0023516599270521,0.001384795942552224,0.029359511313272902,0.0117356875205774,0.0126503722193103,0.019761690523354466,0.10288512180853,0.0713067565341951,0.046778854321485756,0.0051781742624513,0.03680055804415745,0.08235851486172352,0.0291470158266364,0.04121663452550788,0.06897222928727015,0.0018315812893386,0.0,0.05026949256811394,0.0,0.0,0.022978319597221093,0.0077559553363353,0.0,0.03910884395012562,6.95281371188752,6.866989417307208,0.2287461707553734
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-AcGum-ArGal-Inulin-Pectin-Starch,1.0,0.0391107608290733,0.05335757327129627,0.024245339466997386,0.0556932870383316,0.09562279182235102,0.06871058972688751,0.0012000512388279,0.007729849329789353,0.027538754591757635,0.0038728926343991,0.005671230001229516,0.007556177703794531,0.166479835495581,0.16212058191713513,0.09942448263582995,0.0054002305747256,0.011305394493260913,0.017711488354460705,0.0493657441426936,0.07518538174008847,0.04494162912168272,0.0004363822686646,0.002639178974827632,0.027314606798139244,0.0086185498061277,0.01567679175735767,0.018941433792164147,0.111222930725914,0.09092367294699044,0.04331440273680102,0.368524825887335,0.3052211410715504,0.07841640004184894,0.247428746332882,0.2559332914730246,0.06415418159911725,0.0444018958366327,0.04265126440040425,0.0490553721776272,0.0,0.0,0.022978319597221093,0.0014182423731602,0.0,0.036781362651624495,6.72754634585156,6.745456216383282,0.2085353026426287
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Xylan,1.0,0.0227139271341622,0.013739961133770726,0.024726042273903674,0.321625059557247,0.34759607025996103,0.07125445685387927,0.0149351849649286,0.02866240010851411,0.03886233129187024,0.0001037165622564,0.001205044557862526,0.00795899714045315,0.412843776061793,0.37433507547950157,0.10126048971075637,0.0066378599844127,0.018845444742627858,0.034602851509281905,0.100864356794396,0.10997812540064753,0.0497073364990974,0.0031114968676934,0.0026970000854080094,0.028523697819349346,0.0028003471809241,0.0,0.01966039731027051,0.0139498776234923,0.009376198614264716,0.04775106564633592,0.233880847888291,0.16902041802357873,0.08022643765941548,0.0333448747654482,0.05021279400610318,0.06546095119570793,0.0,0.0,0.04442938900811422,0.0556957939317128,0.07391196735596192,0.027071059520847533,5.18582811282242e-05,0.036546239653275275,0.03788583696779825,6.59617651845193,6.711269139935679,0.21817556067583163
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,1.0,0.0239436789321374,0.029591000806956827,0.024289015593792977,0.0,0.1546297926660591,0.06889155486691363,0.0,0.006866642707491529,0.027804758248642314,0.0003564815721906,0.0029057987184524054,0.007678518452343799,0.772079671769542,0.3799462201430255,0.09804895028295342,0.0064166682994313,0.004549493308032835,0.01765705163738144,0.0892986338337531,0.03316247166108521,0.04497839333856384,0.0486597346040212,0.004964716454549227,0.02749501266395383,0.0312515511620453,0.03004868849298104,0.01900858542747961,0.108964533899603,0.05572211521385379,0.0435358495408414,0.0,0.0,0.07362757986037129,0.260350374889891,0.2096242229620155,0.06438265458006513,0.0534128222332296,0.06936943378811528,0.04746744302880156,0.0401635904668111,0.035000255586301765,0.024474939980656127,0.0704051105076497,0.05152001306386798,0.03682766731838709,6.74637376076111,6.588446796401609,0.21036951155362899
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,1.0,0.0623297185177291,0.013386211778434102,0.024835647753942133,0.0971629081908919,0.08957764263833218,0.07007860578434227,0.0086126018422655,0.0147867883560141,0.029592963762329415,0.0017863174191365,0.004678579018164452,0.007686011260031006,0.304120540607998,0.4072607555784137,0.10021504369053737,0.0050399670039924,0.016907580922829103,0.026379824826055123,0.059331257135607,0.03866444869690921,0.046996732573985116,0.0,0.0,0.026046959708560927,0.0181821594447828,0.03847630222581072,0.019176483260832176,0.0831275570405333,0.05218265862672249,0.047063852794360844,0.371235037926986,0.16719831884925362,0.07967095321178669,0.139268961641968,0.14121905868926526,0.06471537224294582,0.042680226907227,0.10253915455000512,0.0485675905947244,0.0305587872773718,0.03935252905151284,0.02678497610976929,0.0038278230410069,0.052588095561925584,0.037872949546061956,6.68070507743502,6.582925374278924,0.21291780707125513
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-PC-PJ-RI-Xylan,1.0,0.0295278341953429,0.0,0.02711944873178748,0.315658055578925,0.25836186094618957,0.08090607437585749,0.0076393991146102,0.07513719777073083,0.0545193375756261,7.18438788207855e-05,0.004426850273455606,0.009138857891887514,0.36427241358099,0.5338081727730011,0.12680873971789078,0.0211460483329179,0.06637636831612424,0.053930385319117057,0.0638692082716784,0.12748884868004096,0.05965545607017403,0.0,0.0,0.026046959708560927,0.0139616604508393,0.020210474618927186,0.020409272838088393,0.0145843074006195,0.008249680680009013,0.055269736345923394,0.0815188545019847,0.05298350495927537,0.08502411890536327,0.0221279146768019,0.02009818822662858,0.07218740443540834,0.0252890453449165,0.20595532994116786,0.12108965066953166,0.0682516848797463,0.07419419403692777,0.03174101660824602,0.0029216510720452,0.11739654209237563,0.04302657225823122,6.61925761628826,6.575951179094722,0.22763682815978878
AC-BA-BH-BL-BU-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0
