Experiments,Time,ACabs true,ACabs pred,ACabs stdv,BAabs true,BAabs pred,BAabs stdv,BHabs true,BHabs pred,BHabs stdv,BLabs true,BLabs pred,BLabs stdv,BUabs true,BUabs pred,BUabs stdv,CAabs true,CAabs pred,CAabs stdv,CCabs true,CCabs pred,CCabs stdv,CHabs true,CHabs pred,CHabs stdv,DFabs true,DFabs pred,DFabs stdv,ELabs true,ELabs pred,ELabs stdv,ERabs true,ERabs pred,ERabs stdv,FPabs true,FPabs pred,FPabs stdv,PCabs true,PCabs pred,PCabs stdv,PJabs true,PJabs pred,PJabs stdv,RIabs true,RIabs pred,RIabs stdv,pH true,pH pred,pH stdv,Lactate true,Lactate pred,Lactate stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-FP-PC-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-FP-PC-PJ-RI-Xylan,1.0,0.020395082585066,0.03913524643341868,0.03851736452865022,0.308973779851919,0.3771409900899702,0.08273495859343129,0.0296939899705942,0.0,0.051295538883948,0.0002344262366099,0.0,0.09404998580753017,0.417122417007978,0.38261859931713543,0.11237699571339893,0.0035945356280192,0.0,0.08204597862908239,0.0768918056080649,0.04290367719145908,0.10047487012748428,0.0024224044449695,0.0,0.04838219359693903,0.0,0.0,0.05103646582815149,0.0110180331206678,0.042932160107701955,0.07311206603069799,0.167771043333857,0.16169105223164537,0.07717482306759306,0.0293814216551142,0.021636027404820925,0.0710202435031187,0.0199262301118461,0.05083135056539353,0.12194783564204972,0.0632950838846876,0.05293936631655569,0.09322219744984192,0.005001093047679,0.035777568388740896,0.05499359236002384,6.59319985614863,6.661549388718528,0.42256184223874393,,3.915403498831004,3.826100572356704,,21.657545491291568,2.6923066335247343,,39.617675966311815,9.158871772524087
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,1.0,0.0265282011031191,0.03295784736226351,0.03721805259302029,0.179334555058724,0.12558514913822555,0.07915783256298979,0.0078312032776735,0.011478138348401721,0.049068471714278084,0.0024961960447584,0.019752801829893116,0.08975282013309606,0.207331106776407,0.3340294894241643,0.10527876397831454,0.0089569387488391,0.009341116759952535,0.0794536402012767,0.0,0.0,0.09420274570735375,0.0010278454301946,0.02283112694460648,0.04651152317711302,0.0405264769619606,0.0681917489272862,0.05206455496319471,0.132102610290256,0.07662145289292838,0.06979046912936039,0.334979720202486,0.20515053870785208,0.07494717745230003,0.157015625717355,0.15436041002996287,0.06774800528484573,0.032793163725258,0.02293784463045773,0.11961403684184166,0.0387155112039986,0.0,0.09023525783338608,0.0122362551213649,0.02466990762163022,0.05256570276821254,6.78337087620464,6.845364938643237,0.41638232339371334,,6.033502485303471,3.736497851814335,,15.44568358736597,2.626542471609767,,31.3512687843972,8.996599960815661
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,1.0,0.117085411462504,0.03993849374489799,0.03730848839233799,0.0889225949899466,0.1671166333556155,0.07921822601603863,0.0058123259528469,0.0,0.049244974882474146,0.0,0.0,0.08757238086722324,0.333160126781741,0.30715055164783334,0.10484873193952692,0.0128829905140421,0.022896507554801715,0.07935082744035395,5.99208861118239e-05,0.07060330631010597,0.0968233639877234,5.99208861118239e-05,0.031655826220249116,0.04632691590344043,0.0917388766372023,0.023874639487652977,0.05217728737632398,5.99208861118239e-05,0.086533908934841,0.06958139454580083,0.0004194462027827,0.21383628379205913,0.07486876883342913,0.196121060244,0.14348706221208604,0.0675979342245567,0.10150598107343,0.04542585230962414,0.11951858596670115,0.018695316466889,0.06474982951982605,0.089940746636973,5.99208861118239e-05,0.00767297211512298,0.052672564898602885,6.43336114824432,6.791339124025136,0.41694110967225334,,3.6456589018002643,3.737414076381918,,11.954956679081322,2.6278401217244296,,28.323107529392054,8.998195018537505
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,1.0,0.0245222420873024,0.03349626905100636,0.03827649892164691,0.380494966986659,0.45787507067460687,0.08266798415326362,0.0,0.0,0.04811467347477331,7.27662969949625e-05,0.0,0.09510005537702876,0.417642161602587,0.2853816791822254,0.11178608153289647,0.0073130128479937,0.045363540392093504,0.0816035546896331,0.0760771635082333,0.04650762576167552,0.09994111629854582,0.0013097933459093,0.0074690220706567795,0.047956985041675115,0.0019283068703665,0.026569088244297708,0.05340259888987249,0.016481566269359,0.040178581626717835,0.07219026549384153,0.110240939947368,0.1330734820460482,0.07685814176955508,0.028051407491558,0.03539729370583636,0.06990357258079283,0.0,0.12383313100765335,0.1219452569742396,0.0591589994569045,0.04512294013613832,0.09344697670098151,0.0085136567484106,0.043664196893601015,0.054052492470013994,6.57582628361964,6.839701920910791,0.42248147520364776,,6.693726498063613,3.808358153083281,,18.64896722754421,2.7096269339069146,,35.62403327271004,9.151270226130439
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.0,0.0,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000666666666667,0.000666666666667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,1.0,0.018875418004662,0.012385010231174491,0.036848808578552925,0.005647464423082,0.025283904355707387,0.07820278439314421,0.000189512228962,0.00822945748123508,0.04845034510850289,0.000227414674755,0.008637523527586823,0.08850878328474426,0.218052770644215,0.309573132643848,0.10366086559984751,0.003297512783947,0.038657671001644446,0.07862706642448723,0.163890175606742,0.17477691119137498,0.09550985634252167,0.002160439410172,0.006627475915098361,0.04580385676760057,0.005761171760459,0.0016175991680454855,0.05151300469003673,0.0,0.0,0.06738741430438673,0.035400884370189,0.09391821460109492,0.07356047577841852,0.34794445237509,0.33543602322850996,0.06630710330566618,0.0,0.0,0.11724138129335429,0.0,0.0,0.08779076308638255,0.007390976929536,0.0,0.051907992626719975,6.37707647277541,6.714826007712386,0.41486358818864283,,8.432242404215561,3.7292044347785636,,16.8974804542468,2.614577461366381,,39.48349903963436,8.965803833672506
