Experiments,Time,ACabs true,ACabs pred,ACabs stdv,BAabs true,BAabs pred,BAabs stdv,BHabs true,BHabs pred,BHabs stdv,BLabs true,BLabs pred,BLabs stdv,BUabs true,BUabs pred,BUabs stdv,CAabs true,CAabs pred,CAabs stdv,CCabs true,CCabs pred,CCabs stdv,CHabs true,CHabs pred,CHabs stdv,DFabs true,DFabs pred,DFabs stdv,ELabs true,ELabs pred,ELabs stdv,ERabs true,ERabs pred,ERabs stdv,FPabs true,FPabs pred,FPabs stdv,PCabs true,PCabs pred,PCabs stdv,PJabs true,PJabs pred,PJabs stdv,RIabs true,RIabs pred,RIabs stdv,pH true,pH pred,pH stdv,Lactate true,Lactate pred,Lactate stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-FP-PC-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-FP-PC-PJ-RI-Xylan,1.0,0.020395082585066,0.014151486092179831,0.045480031502581335,0.308973779851919,0.2941061588922779,0.0904769740893765,0.0296939899705942,0.014845842085617492,0.05487464719954379,0.0002344262366099,0.0,0.09010207337903392,0.417122417007978,0.3153206805454332,0.11829782160695787,0.0035945356280192,0.0,0.0924671708821743,0.0768918056080649,0.05176756579344118,0.09909152992463131,0.0024224044449695,0.0,0.0550528349141163,0.0,0.0,0.05998586046516535,0.0110180331206678,0.05937252821088898,0.08023954478730859,0.167771043333857,0.19471397922417985,0.08698600304860983,0.0293814216551142,0.023167234253089485,0.07259210493980665,0.0199262301118461,0.034164054858827654,0.12522133794514553,0.0632950838846876,0.0,0.10739537125678762,0.005001093047679,0.03817271102972991,0.06579677203798298,6.59319985614863,6.6255866536998465,0.4251405228015655,,0.3324826953427826,2.649988400908389,,19.41279970680229,2.739300528773075,,15.017256351832028,8.657044165557544
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,1.0,0.0265282011031191,0.029942644141287975,0.04501595393795663,0.179334555058724,0.1623512639870658,0.08907756078692593,0.0078312032776735,0.014360102705252226,0.054208915823199116,0.0024961960447584,0.01864715611995165,0.08896039722394068,0.207331106776407,0.37257959206127844,0.11678971047517084,0.0089569387488391,0.02051376350466106,0.09151050090137311,0.0,0.0,0.09765888751313379,0.0010278454301946,0.01393480561449769,0.05422657401644721,0.0405264769619606,0.07037325719958967,0.06049164097008207,0.132102610290256,0.11399849588468491,0.07927044176740003,0.334979720202486,0.2194100168690612,0.0861088528153793,0.157015625717355,0.07295380814678369,0.0719898178841496,0.032793163725258,0.03106327509961303,0.1246718085716615,0.0387155112039986,0.030456825671335997,0.10632067215031459,0.0122362551213649,0.03078059094825157,0.06511990239751068,6.78337087620464,6.744811486528759,0.4233310035228573,,0.0,2.613141183588165,,11.269676123283146,2.713042719865467,,8.741778002065793,8.583268262172833
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,1.0,0.117085411462504,0.03476846778772752,0.04500299038752335,0.0889225949899466,0.152065915814874,0.08904271750833245,0.0058123259528469,0.020062694587208902,0.0541981516732377,0.0,0.0,0.0881149653514054,0.333160126781741,0.2593266096007137,0.11670570659702932,0.0128829905140421,0.0,0.09145146661172751,5.99208861118239e-05,0.06905301530636092,0.09835788862330427,5.99208861118239e-05,0.020320023436157384,0.05421358959758098,0.0917388766372023,0.02089978120527975,0.060451662118121724,5.99208861118239e-05,0.10529766898102151,0.07921921817057483,0.0004194462027827,0.23499555308269182,0.08603860856541272,0.196121060244,0.17842846951038624,0.07178024371422638,0.10150598107343,0.0948890227875276,0.12438743212157109,0.018695316466889,0.0,0.10609474141528442,5.99208861118239e-05,0.00042530975599358394,0.06498759690274168,6.43336114824432,6.812930787234519,0.4232453403337747,,0.4733523489263337,2.609729931310257,,11.587473877875105,2.709330666757448,,13.784293510749025,8.57806422002268
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0,0.0,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,0.0006667,0.0006667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,1.0,0.0245222420873024,0.016220734360469547,0.04532702903153654,0.380494966986659,0.35961358604538374,0.09026416278620401,0.0,0.0,0.053696846080077486,7.27662969949625e-05,0.009410405972048223,0.08984389947450173,0.417642161602587,0.29942507389500383,0.11801020589166072,0.0073130128479937,0.0,0.09215850350179236,0.0760771635082333,0.006144513174974477,0.09895349783852025,0.0013097933459093,0.0011294678532658593,0.05491446775291015,0.0019283068703665,0.0,0.06095323606612132,0.016481566269359,0.07587020336695836,0.08003210939870625,0.110240939947368,0.17512896201180597,0.08669006384919721,0.028051407491558,0.06960248845847915,0.07249838849686428,0.0,0.0009207531061147629,0.12534054309042497,0.0591589994569045,0.013903899299134426,0.10706983716522261,0.0085136567484106,0.00152476768915182,0.06598500327264584,6.57582628361964,6.654126366543851,0.42466769394288517,,0.9099103655534396,2.6497611974264648,,16.992269211695803,2.7347692098593854,,21.069750029051907,8.640622071457253
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.0,0.0,0.0,0.000666666666667,0.000666666666667,0.0,0.000666666666667,0.000666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000666666666667,0.000666666666667,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,1.0,0.018875418004662,0.014453364749530984,0.04491103437803887,0.005647464423082,0.03957794710999522,0.08892482248493545,0.000189512228962,0.0,0.054098582191732095,0.000227414674755,0.011317535031463852,0.08874503889513499,0.218052770644215,0.24614860518246043,0.11642241743333867,0.003297512783947,0.05493506166352138,0.09139639987621051,0.163890175606742,0.19488847632351974,0.09844630716786737,0.002160439410172,0.0,0.054111635940643305,0.005761171760459,0.003022124083323857,0.06041905302139019,0.0,0.0,0.07858319558009517,0.035400884370189,0.12245732039074923,0.0858922355843905,0.34794445237509,0.3282387226161655,0.07168597564864601,0.0,0.0,0.12321759255816951,0.0,0.0,0.10498093023932814,0.007390976929536,0.0,0.06489446458784623,6.37707647277541,6.638272707882087,0.42304782741645414,,0.24473326636025486,2.615046054885841,,14.883779826192354,2.7059418933919352,,14.696939602450643,8.569211273610044
